"EnsID.y","EnsID","EnsName.x","GeneClassUpdate.x","EnsName.y","GeneClassUpdate.y","pairs","AbsDistLnc_PCG","DistLnc_PCG","str.x","str.y","LncRNA-PCG Relationship"
"ENSG00000182208.13","ENSG00000255284.1","AP006621.5","Bona fide lncRNA","MOB2","Protein coding","ENSG00000255284.1-ENSG00000182208.13",703.278,-703.278,"+","-","Intergenic"
"ENSG00000182224.11","ENSG00000267532.5","MIR497HG","Bona fide lncRNA","CYB5D1","Protein coding","ENSG00000267532.5-ENSG00000182224.11",838.116,-838.116,"-","+","Intergenic"
"ENSG00000182224.11","ENSG00000215067.9","ALOX12-AS1","Bona fide lncRNA","CYB5D1","Protein coding","ENSG00000215067.9-ENSG00000182224.11",845.397,-845.397,"-","+","Intergenic"
"ENSG00000182240.15","ENSG00000237232.7","ZNF295-AS1","Bona fide lncRNA","BACE2","Protein coding","ENSG00000237232.7-ENSG00000182240.15",771.888,771.888,"+","+","Intergenic"
"ENSG00000182310.13","ENSG00000269834.5","ZNF528-AS1","Bona fide lncRNA","SPACA6","Protein coding","ENSG00000269834.5-ENSG00000182310.13",687.252,687.252,"-","+","Intergenic"
"ENSG00000182318.5","ENSG00000268895.5","A1BG-AS1","Bona fide lncRNA","ZSCAN22","TF","ENSG00000268895.5-ENSG00000182318.5",20.732,20.732,"+","+","Intergenic"
"ENSG00000182318.5","ENSG00000232098.3","CTD-2619J13.14","Bona fide lncRNA","ZSCAN22","TF","ENSG00000232098.3-ENSG00000182318.5",80.277,80.277,"-","+","Intergenic"
"ENSG00000182318.5","ENSG00000268516.2","CTD-3138B18.5","Bona fide lncRNA","ZSCAN22","TF","ENSG00000268516.2-ENSG00000182318.5",48.211,-48.211,"-","+","Intergenic"
"ENSG00000182326.14","ENSG00000205885.7","C1RL-AS1","Bona fide lncRNA","C1S","Protein coding","ENSG00000205885.7-ENSG00000182326.14",47.632,47.632,"+","+","Intergenic"
"ENSG00000182326.14","ENSG00000215039.6","CD27-AS1","Bona fide lncRNA","C1S","Protein coding","ENSG00000215039.6-ENSG00000182326.14",608.967,-608.967,"-","+","Intergenic"
"ENSG00000182362.13","ENSG00000215447.7","BX322557.10","Bona fide lncRNA","YBEY","Protein coding","ENSG00000215447.7-ENSG00000182362.13",997.847,-997.847,"+","+","Intergenic"
"ENSG00000182372.9","ENSG00000253982.1","CTD-2336O2.1","Bona fide lncRNA","CLN8","Protein coding","ENSG00000253982.1-ENSG00000182372.9",0.407,-0.407,"-","+","Bidirectional"
"ENSG00000182379.9","ENSG00000255737.2","AGAP2-AS1","Bona fide lncRNA","NXPH4","Protein coding","ENSG00000255737.2-ENSG00000182379.9",506.402,506.402,"+","+","Intergenic"
"ENSG00000182379.9","ENSG00000257698.1","RP11-620J15.3","Bona fide lncRNA","NXPH4","Protein coding","ENSG00000257698.1-ENSG00000182379.9",716.21,716.21,"-","+","Intergenic"
"ENSG00000182446.13","ENSG00000265688.1","MAFG-AS1","Bona fide lncRNA","NPLOC4","Protein coding","ENSG00000265688.1-ENSG00000182446.13",290.683,290.683,"+","-","Intergenic"
"ENSG00000182446.13","ENSG00000226137.5","BAIAP2-AS1","Bona fide lncRNA","NPLOC4","Protein coding","ENSG00000226137.5-ENSG00000182446.13",602.179,-602.179,"-","-","Intergenic"
"ENSG00000182473.21","ENSG00000163597.14","SNHG16","Bona fide lncRNA","EXOC7","Protein coding","ENSG00000163597.14-ENSG00000182473.21",454.012,454.012,"+","-","Intergenic"
"ENSG00000182492.15","ENSG00000197180.2","CH17-340M24.3","Bona fide lncRNA","BGN","Protein coding","ENSG00000197180.2-ENSG00000182492.15",933.486,933.486,"-","+","Intergenic"
"ENSG00000182492.15","MSTRG.33807",NA,"Bona fide lncRNA","BGN","Protein coding","MSTRG.33807-ENSG00000182492.15",271.489,271.489,"-","+","Intergenic"
"ENSG00000182512.4","ENSG00000247092.6","SNHG10","Bona fide lncRNA","GLRX5","Protein coding","ENSG00000247092.6-ENSG00000182512.4",0.207,0.207,"-","+","Bidirectional"
"ENSG00000182512.4","ENSG00000187621.14","TCL6","Bona fide lncRNA","GLRX5","Protein coding","ENSG00000187621.14-ENSG00000182512.4",115.908,115.908,"+","+","Intergenic"
"ENSG00000182534.13","ENSG00000163597.14","SNHG16","Bona fide lncRNA","MXRA7","Protein coding","ENSG00000163597.14-ENSG00000182534.13",152.272,-152.272,"+","-","Intergenic"
"ENSG00000182541.17","ENSG00000232530.1","RP1-102K2.6","Bona fide lncRNA","LIMK2","Protein coding","ENSG00000232530.1-ENSG00000182541.17",973.045,-973.045,"+","+","Intergenic"
"ENSG00000182541.17","ENSG00000253352.8","TUG1","Bona fide lncRNA","LIMK2","Protein coding","ENSG00000253352.8-ENSG00000182541.17",240.759,-240.759,"+","+","Intergenic"
"ENSG00000182544.8","ENSG00000228630.5","HOTAIR","Bona fide lncRNA","MFSD5","Protein coding","ENSG00000228630.5-ENSG00000182544.8",714.534,714.534,"-","+","Intergenic"
"ENSG00000182544.8","ENSG00000250742.2","RP11-834C11.4","Bona fide lncRNA","MFSD5","Protein coding","ENSG00000250742.2-ENSG00000182544.8",874.002,874.002,"+","+","Intergenic"
"ENSG00000182545.6","ENSG00000258441.1","LINC00641","Bona fide lncRNA","RNASE10","Protein coding","ENSG00000258441.1-ENSG00000182545.6",699.966,699.966,"-","+","Intergenic"
"ENSG00000182551.13","ENSG00000234171.2","RNASEH1-AS1","Bona fide lncRNA","ADI1","Protein coding","ENSG00000234171.2-ENSG00000182551.13",38.756,38.756,"+","-","Intergenic"
"ENSG00000182585.9","MSTRG.24277",NA,"Bona fide lncRNA","EPGN","Protein coding","MSTRG.24277-ENSG00000182585.9",587.152,-587.152,"-","+","Intergenic"
"ENSG00000182612.10","ENSG00000265688.1","MAFG-AS1","Bona fide lncRNA","TSPAN10","Protein coding","ENSG00000265688.1-ENSG00000182612.10",285.506,285.506,"+","+","Intergenic"
"ENSG00000182612.10","ENSG00000226137.5","BAIAP2-AS1","Bona fide lncRNA","TSPAN10","Protein coding","ENSG00000226137.5-ENSG00000182612.10",602.29,-602.29,"-","+","Intergenic"
"ENSG00000182628.12","ENSG00000267248.1","CTD-2319I12.4","Bona fide lncRNA","SKA2","CC","ENSG00000267248.1-ENSG00000182628.12",973.384,973.384,"-","-","Intergenic"
"ENSG00000182670.13","ENSG00000233818.1","AP000695.4","Bona fide lncRNA","TTC3","Protein coding","ENSG00000233818.1-ENSG00000182670.13",627.404,-627.404,"+","+","Intergenic"
"ENSG00000182670.13","ENSG00000230479.1","AP000695.6","Bona fide lncRNA","TTC3","Protein coding","ENSG00000230479.1-ENSG00000182670.13",642.866,-642.866,"+","+","Intergenic"
"ENSG00000182704.7","ENSG00000255135.3","RP11-111M22.3","Bona fide lncRNA","TSKU","Protein coding","ENSG00000255135.3-ENSG00000182704.7",338.583,-338.583,"-","+","Intergenic"
"ENSG00000182712.15","ENSG00000197180.2","CH17-340M24.3","Bona fide lncRNA","CMC4","Protein coding","ENSG00000197180.2-ENSG00000182712.15",642.883,-642.883,"-","-","Intergenic"
"ENSG00000182774.10","ENSG00000250988.7","SNHG21","Bona fide lncRNA","RPS17","Protein coding","ENSG00000250988.7-ENSG00000182774.10",210,210,"+","-","Intergenic"
"ENSG00000182774.10","ENSG00000259692.5","RP11-499F3.2","Bona fide lncRNA","RPS17","Protein coding","ENSG00000259692.5-ENSG00000182774.10",742.44,-742.44,"-","-","Intergenic"
"ENSG00000182810.6","ENSG00000270049.2","RP11-297D21.4","Bona fide lncRNA","DDX28","Protein coding","ENSG00000270049.2-ENSG00000182810.6",542.058,-542.058,"+","-","Intergenic"
"ENSG00000182810.6","ENSG00000276075.1","CTD-2012K14.8","Bona fide lncRNA","DDX28","Protein coding","ENSG00000276075.1-ENSG00000182810.6",493.738,-493.738,"-","-","Intergenic"
"ENSG00000182827.8","MSTRG.2993",NA,"Bona fide lncRNA","ACBD3","Protein coding","MSTRG.2993-ENSG00000182827.8",476.293,-476.293,"+","-","Intergenic"
"ENSG00000182858.13","ENSG00000205559.3","CHKB-AS1","Bona fide lncRNA","ALG12","Protein coding","ENSG00000205559.3-ENSG00000182858.13",664.568,664.568,"+","-","Intergenic"
"ENSG00000182871.14","ENSG00000215447.7","BX322557.10","Bona fide lncRNA","COL18A1","Protein coding","ENSG00000215447.7-ENSG00000182871.14",116.647,-116.647,"+","+","Intergenic"
"ENSG00000182871.14","ENSG00000183250.11","LINC01547","Bona fide lncRNA","COL18A1","Protein coding","ENSG00000183250.11-ENSG00000182871.14",465.19,-465.19,"-","+","Intergenic"
"ENSG00000182872.15","ENSG00000203402.2","RP11-571E6.3","Bona fide lncRNA","RBM10","Protein coding","ENSG00000203402.2-ENSG00000182872.15",152.405,152.405,"+","+","Intergenic"
"ENSG00000182899.14","ENSG00000228109.1","MELTF-AS1","Bona fide lncRNA","RPL35A","Protein coding","ENSG00000228109.1-ENSG00000182899.14",946.44,-946.44,"+","+","Intergenic"
"ENSG00000182903.15","ENSG00000196810.4","CTBP1-AS2","Bona fide lncRNA","ZNF721","TF","ENSG00000196810.4-ENSG00000182903.15",750.144,750.144,"+","-","Intergenic"
"ENSG00000182916.7","ENSG00000281091.2","RP13-349O20.2","Bona fide lncRNA","TCEAL7","Protein coding","ENSG00000281091.2-ENSG00000182916.7",74.548,74.548,"+","+","Intergenic"
"ENSG00000182916.7","ENSG00000223546.6","LINC00630","Bona fide lncRNA","TCEAL7","Protein coding","ENSG00000223546.6-ENSG00000182916.7",560.978,-560.978,"+","+","Intergenic"
"ENSG00000182916.7","ENSG00000239407.5","LL0XNC01-237H1.2","Bona fide lncRNA","TCEAL7","Protein coding","ENSG00000239407.5-ENSG00000182916.7",445.782,-445.782,"+","+","Intergenic"
"ENSG00000182934.11","ENSG00000280832.1","ST3GAL4-AS1","Bona fide lncRNA","SRPRA","Protein coding","ENSG00000280832.1-ENSG00000182934.11",86.62,86.62,"-","-","Intergenic"
"ENSG00000182944.17","ENSG00000232530.1","RP1-102K2.6","Bona fide lncRNA","EWSR1","Protein coding","ENSG00000232530.1-ENSG00000182944.17",948.364,948.364,"+","+","Intergenic"
"ENSG00000182952.4","ENSG00000272462.2","U91328.19","Bona fide lncRNA","HMGN4","Protein coding","ENSG00000272462.2-ENSG00000182952.4",545.743,-545.743,"+","+","Intergenic"
"ENSG00000182963.9","ENSG00000267080.5","ASB16-AS1","Bona fide lncRNA","GJC1","Protein coding","ENSG00000267080.5-ENSG00000182963.9",642.955,-642.955,"-","-","Intergenic"
"ENSG00000182973.18","MSTRG.22096",NA,"Bona fide lncRNA","CNOT10","Protein coding","MSTRG.22096-ENSG00000182973.18",114.189,-114.189,"+","+","Intergenic"
"ENSG00000182986.12","ENSG00000269834.5","ZNF528-AS1","Bona fide lncRNA","ZNF320","TF","ENSG00000269834.5-ENSG00000182986.12",476.448,-476.448,"-","-","Intergenic"
"ENSG00000182986.12","MSTRG.17285",NA,"Bona fide lncRNA","ZNF320","TF","MSTRG.17285-ENSG00000182986.12",977.526,977.526,"-","-","Intergenic"
"ENSG00000183010.16","ENSG00000265688.1","MAFG-AS1","Bona fide lncRNA","PYCR1","Protein coding","ENSG00000265688.1-ENSG00000183010.16",9.41,-9.41,"+","-","Intergenic"
"ENSG00000183010.16","ENSG00000226137.5","BAIAP2-AS1","Bona fide lncRNA","PYCR1","Protein coding","ENSG00000226137.5-ENSG00000183010.16",902.358,-902.358,"-","-","Intergenic"
"ENSG00000183011.13","ENSG00000215067.9","ALOX12-AS1","Bona fide lncRNA","NAA38","Protein coding","ENSG00000215067.9-ENSG00000183011.13",844.914,-844.914,"-","-","Intergenic"
"ENSG00000183011.13","ENSG00000267532.5","MIR497HG","Bona fide lncRNA","NAA38","Protein coding","ENSG00000267532.5-ENSG00000183011.13",837.633,-837.633,"-","-","Intergenic"
"ENSG00000183020.13","ENSG00000270105.1","RP11-326C3.14","Bona fide lncRNA","AP2A2","Protein coding","ENSG00000270105.1-ENSG00000183020.13",603.082,-603.082,"-","+","Intergenic"
"ENSG00000183020.13","MSTRG.4670",NA,"Bona fide lncRNA","AP2A2","Protein coding","MSTRG.4670-ENSG00000183020.13",44.942,-44.942,"+","+","Intergenic"
"ENSG00000183020.13","ENSG00000255284.1","AP006621.5","Bona fide lncRNA","AP2A2","Protein coding","ENSG00000255284.1-ENSG00000183020.13",148.201,-148.201,"+","+","Intergenic"
"ENSG00000183023.18","ENSG00000231312.6","AC007246.3","Bona fide lncRNA","SLC8A1","Protein coding","ENSG00000231312.6-ENSG00000183023.18",976.432,-976.432,"+","-","Intergenic"
"ENSG00000183048.11","ENSG00000226137.5","BAIAP2-AS1","Bona fide lncRNA","SLC25A10","CC","ENSG00000226137.5-ENSG00000183048.11",677.383,-677.383,"-","+","Intergenic"
"ENSG00000183048.11","ENSG00000265688.1","MAFG-AS1","Bona fide lncRNA","SLC25A10","CC","ENSG00000265688.1-ENSG00000183048.11",215.488,215.488,"+","+","Intergenic"
"ENSG00000183060.15","ENSG00000259363.5","CTD-2054N24.2","Bona fide lncRNA","LYSMD4","Protein coding","ENSG00000259363.5-ENSG00000183060.15",73.579,73.579,"+","-","Intergenic"
"ENSG00000183087.14","ENSG00000272695.1","GAS6-AS2","Bona fide lncRNA","GAS6","Protein coding","ENSG00000272695.1-ENSG00000183087.14",0.101,0.101,"+","-","Bidirectional"
"ENSG00000183111.11","ENSG00000249669.9","CARMN","Bona fide lncRNA","ARHGEF37","Protein coding","ENSG00000249669.9-ENSG00000183111.11",174.228,-174.228,"+","+","Intergenic"
"ENSG00000183160.8","ENSG00000256262.1","USP30-AS1","Bona fide lncRNA","TMEM119","Protein coding","ENSG00000256262.1-ENSG00000183160.8",455.804,455.804,"-","-","Intergenic"
"ENSG00000183207.13","ENSG00000268001.1","CARD8-AS1","Bona fide lncRNA","RUVBL2","CC","ENSG00000268001.1-ENSG00000183207.13",737.773,-737.773,"+","+","Intergenic"
"ENSG00000183255.11","ENSG00000215447.7","BX322557.10","Bona fide lncRNA","PTTG1IP","Protein coding","ENSG00000215447.7-ENSG00000183255.11",414.215,414.215,"+","-","Intergenic"
"ENSG00000183255.11","ENSG00000183250.11","LINC01547","Bona fide lncRNA","PTTG1IP","Protein coding","ENSG00000183250.11-ENSG00000183255.11",66.076,66.076,"-","-","Intergenic"
"ENSG00000183258.11","ENSG00000247679.2","RP11-1277A3.1","Bona fide lncRNA","DDX41","Protein coding","ENSG00000247679.2-ENSG00000183258.11",93.709,93.709,"+","-","Intergenic"
"ENSG00000183281.14","ENSG00000280721.1","LINC01943","Bona fide lncRNA","PLGLB1","Protein coding","ENSG00000280721.1-ENSG00000183281.14",437.111,437.111,"-","-","Intergenic"
"ENSG00000183309.11","ENSG00000253716.5","MINCR","Bona fide lncRNA","ZNF623","TF","ENSG00000253716.5-ENSG00000183309.11",354.323,-354.323,"-","+","Intergenic"
"ENSG00000183336.8","ENSG00000260442.5","ATP2A1-AS1","Bona fide lncRNA","BOLA2","Protein coding","ENSG00000260442.5-ENSG00000183336.8",575.044,-575.044,"-","-","Intergenic"
"ENSG00000183336.8","ENSG00000259807.1","RP11-426C22.4","Bona fide lncRNA","BOLA2","Protein coding","ENSG00000259807.1-ENSG00000183336.8",233.813,-233.813,"-","-","Intergenic"
"ENSG00000183336.8","ENSG00000260953.1","RP11-426C22.6","Bona fide lncRNA","BOLA2","Protein coding","ENSG00000260953.1-ENSG00000183336.8",190.485,-190.485,"-","-","Intergenic"
"ENSG00000183386.9","ENSG00000228436.2","RP5-864K19.4","Bona fide lncRNA","FHL3","Protein coding","ENSG00000228436.2-ENSG00000183386.9",854.394,854.394,"+","-","Intergenic"
"ENSG00000183386.9","ENSG00000233621.1","LINC01137","Bona fide lncRNA","FHL3","Protein coding","ENSG00000233621.1-ENSG00000183386.9",525.021,-525.021,"-","-","Intergenic"
"ENSG00000183401.11","MSTRG.16057",NA,"Bona fide lncRNA","CCDC159","Protein coding","MSTRG.16057-ENSG00000183401.11",861.993,-861.993,"-","+","Intergenic"
"ENSG00000183401.11","ENSG00000219665.8","CTD-2006C1.2","Bona fide lncRNA","CCDC159","Protein coding","ENSG00000219665.8-ENSG00000183401.11",635.694,635.694,"+","+","Intergenic"
"ENSG00000183421.11","ENSG00000237232.7","ZNF295-AS1","Bona fide lncRNA","RIPK4","Protein coding","ENSG00000237232.7-ENSG00000183421.11",241.41,241.41,"+","-","Intergenic"
"ENSG00000183426.16","ENSG00000262454.2","MIR193BHG","Bona fide lncRNA","NPIPA1","Protein coding","ENSG00000262454.2-ENSG00000183426.16",620.297,-620.297,"+","+","Intergenic"
"ENSG00000183431.11","ENSG00000228436.2","RP5-864K19.4","Bona fide lncRNA","SF3A3","Protein coding","ENSG00000228436.2-ENSG00000183431.11",869.079,869.079,"+","-","Intergenic"
"ENSG00000183431.11","ENSG00000233621.1","LINC01137","Bona fide lncRNA","SF3A3","Protein coding","ENSG00000233621.1-ENSG00000183431.11",515.239,-515.239,"-","-","Intergenic"
"ENSG00000183475.12","ENSG00000259363.5","CTD-2054N24.2","Bona fide lncRNA","ASB7","Protein coding","ENSG00000259363.5-ENSG00000183475.12",723.127,-723.127,"+","+","Intergenic"
"ENSG00000183486.12","ENSG00000237232.7","ZNF295-AS1","Bona fide lncRNA","MX2","Protein coding","ENSG00000237232.7-ENSG00000183486.12",646.573,646.573,"+","+","Intergenic"
"ENSG00000183496.5","ENSG00000250988.7","SNHG21","Bona fide lncRNA","MEX3B","Protein coding","ENSG00000250988.7-ENSG00000183496.5",704.423,704.423,"+","-","Intergenic"
"ENSG00000183496.5","ENSG00000259343.5","TMC3-AS1","Bona fide lncRNA","MEX3B","Protein coding","ENSG00000259343.5-ENSG00000183496.5",704.471,-704.471,"+","-","Intergenic"
"ENSG00000183496.5","ENSG00000259692.5","RP11-499F3.2","Bona fide lncRNA","MEX3B","Protein coding","ENSG00000259692.5-ENSG00000183496.5",247.995,-247.995,"-","-","Intergenic"
"ENSG00000183520.11","ENSG00000228436.2","RP5-864K19.4","Bona fide lncRNA","UTP11","Protein coding","ENSG00000228436.2-ENSG00000183520.11",847.258,847.258,"+","+","Intergenic"
"ENSG00000183520.11","ENSG00000233621.1","LINC01137","Bona fide lncRNA","UTP11","Protein coding","ENSG00000233621.1-ENSG00000183520.11",534.847,-534.847,"-","+","Intergenic"
"ENSG00000183527.11","ENSG00000231231.5","LINC01423","Bona fide lncRNA","PSMG1","Protein coding","ENSG00000231231.5-ENSG00000183527.11",845.399,-845.399,"-","-","Intergenic"
"ENSG00000183530.13","ENSG00000253352.8","TUG1","Bona fide lncRNA","PRR14L","Protein coding","ENSG00000253352.8-ENSG00000183530.13",778.297,-778.297,"+","-","Intergenic"
"ENSG00000183578.6","ENSG00000244879.6","GABPB1-AS1","Bona fide lncRNA","TNFAIP8L3","Protein coding","ENSG00000244879.6-ENSG00000183578.6",738.234,-738.234,"+","-","Intergenic"
"ENSG00000183615.5","ENSG00000203620.2","RP11-84A19.2","Bona fide lncRNA","FAM167B","Protein coding","ENSG00000203620.2-ENSG00000183615.5",390.404,-390.404,"-","+","Intergenic"
"ENSG00000183617.4","MSTRG.15887",NA,"Bona fide lncRNA","MRPL54","Protein coding","MSTRG.15887-ENSG00000183617.4",961.861,961.861,"+","+","Intergenic"
"ENSG00000183621.15","ENSG00000237036.4","ZEB1-AS1","Bona fide lncRNA","ZNF438","TF","ENSG00000237036.4-ENSG00000183621.15",286.551,286.551,"-","-","Intergenic"
"ENSG00000183624.13","ENSG00000244300.2","GATA2-AS1","Bona fide lncRNA","HMCES","Protein coding","ENSG00000244300.2-ENSG00000183624.13",789.628,-789.628,"+","+","Intergenic"
"ENSG00000183624.13","ENSG00000271270.5","TMCC1-AS1","Bona fide lncRNA","HMCES","Protein coding","ENSG00000271270.5-ENSG00000183624.13",614.897,614.897,"+","+","Intergenic"
"ENSG00000183647.10","ENSG00000268895.5","A1BG-AS1","Bona fide lncRNA","ZNF530","TF","ENSG00000268895.5-ENSG00000183647.10",747.848,747.848,"+","+","Intergenic"
"ENSG00000183647.10","ENSG00000232098.3","CTD-2619J13.14","Bona fide lncRNA","ZNF530","TF","ENSG00000232098.3-ENSG00000183647.10",807.393,807.393,"-","+","Intergenic"
"ENSG00000183647.10","ENSG00000268516.2","CTD-3138B18.5","Bona fide lncRNA","ZNF530","TF","ENSG00000268516.2-ENSG00000183647.10",678.905,678.905,"-","+","Intergenic"
"ENSG00000183684.7","ENSG00000226137.5","BAIAP2-AS1","Bona fide lncRNA","ALYREF","Protein coding","ENSG00000226137.5-ENSG00000183684.7",856.705,-856.705,"-","-","Intergenic"
"ENSG00000183684.7","ENSG00000265688.1","MAFG-AS1","Bona fide lncRNA","ALYREF","Protein coding","ENSG00000265688.1-ENSG00000183684.7",36.243,36.243,"+","-","Intergenic"
"ENSG00000183718.5","ENSG00000245060.6","LINC00847","Bona fide lncRNA","TRIM52","Protein coding","ENSG00000245060.6-ENSG00000183718.5",428.829,-428.829,"+","-","Intergenic"
"ENSG00000183718.5","ENSG00000248275.1","TRIM52-AS1","Bona fide lncRNA","TRIM52","Protein coding","ENSG00000248275.1-ENSG00000183718.5",0.073,0.073,"+","-","Bidirectional"
"ENSG00000183718.5","ENSG00000233937.6","CTC-338M12.4","Bona fide lncRNA","TRIM52","Protein coding","ENSG00000233937.6-ENSG00000183718.5",12.493,-12.493,"+","-","Antisense Overlap"
"ENSG00000183718.5","ENSG00000250222.1","CTC-338M12.5","Bona fide lncRNA","TRIM52","Protein coding","ENSG00000250222.1-ENSG00000183718.5",68.124,-68.124,"+","-","Intergenic"
"ENSG00000183723.12","ENSG00000270049.2","RP11-297D21.4","Bona fide lncRNA","CMTM4","Protein coding","ENSG00000270049.2-ENSG00000183723.12",784.677,784.677,"+","-","Intergenic"
"ENSG00000183723.12","ENSG00000276075.1","CTD-2012K14.8","Bona fide lncRNA","CMTM4","Protein coding","ENSG00000276075.1-ENSG00000183723.12",831.925,831.925,"-","-","Intergenic"
"ENSG00000183741.11","ENSG00000228274.3","RP3-508I15.9","Bona fide lncRNA","CBX6","Protein coding","ENSG00000228274.3-ENSG00000183741.11",190.396,-190.396,"-","-","Intergenic"
"ENSG00000183751.14","ENSG00000260565.6","ERVK13-1","Bona fide lncRNA","TBL3","Protein coding","ENSG00000260565.6-ENSG00000183751.14",688.324,688.324,"-","+","Intergenic"
"ENSG00000183751.14","ENSG00000260778.5","RP11-304L19.13","Bona fide lncRNA","TBL3","Protein coding","ENSG00000260778.5-ENSG00000183751.14",291.129,291.129,"+","+","Intergenic"
"ENSG00000183751.14","ENSG00000260260.1","SNHG19","Bona fide lncRNA","TBL3","Protein coding","ENSG00000260260.1-ENSG00000183751.14",178.332,178.332,"-","+","Intergenic"
"ENSG00000183765.20","ENSG00000235954.6","TTC28-AS1","Bona fide lncRNA","CHEK2","CC","ENSG00000235954.6-ENSG00000183765.20",792.459,-792.459,"+","-","Intergenic"
"ENSG00000183779.6","ENSG00000253414.2","RP11-150O12.6","Bona fide lncRNA","ZNF703","TF","ENSG00000253414.2-ENSG00000183779.6",174.123,-174.123,"-","+","Intergenic"
"ENSG00000183779.6","ENSG00000253746.1","RP11-527N22.2","Bona fide lncRNA","ZNF703","TF","ENSG00000253746.1-ENSG00000183779.6",289.027,-289.027,"-","+","Intergenic"
"ENSG00000183779.6","ENSG00000253161.5","LINC01605","Bona fide lncRNA","ZNF703","TF","ENSG00000253161.5-ENSG00000183779.6",201.838,-201.838,"-","+","Intergenic"
