"geneID","AnchorGene","CAT_geneClassII","mid.x","mid.y","AbsDistLnc_PCG","DistLnc_PCG","pairs"
"ENSG00000198393.3","ENSG00000236617.2","coding_mRNA",132887842.5,132986400.5,98.558,-98.558,"ENSG00000236617.2-ENSG00000198393.3"
"ENSG00000214029.3","ENSG00000236617.2","coding_mRNA",132887842.5,133130265,242.4225,-242.4225,"ENSG00000236617.2-ENSG00000214029.3"
"ENSG00000247077.2","ENSG00000236617.2","coding_mRNA",132887799.5,132710856.5,176.943,176.943,"ENSG00000236617.2-ENSG00000247077.2"
"ENSG00000256223.1","ENSG00000236617.2","coding_mRNA",132887842.5,133130634.5,242.792,-242.792,"ENSG00000236617.2-ENSG00000256223.1"
"ENSG00000256632.3","ENSG00000236617.2","coding_mRNA",132887799.5,132687621,200.1785,200.1785,"ENSG00000236617.2-ENSG00000256632.3"
"ENSG00000256825.4","ENSG00000236617.2","coding_mRNA",132887842.5,133130634.5,242.792,-242.792,"ENSG00000236617.2-ENSG00000256825.4"
"CATG00000030411.1","ENSG00000236618.2","coding_mRNA",1516923.5,1628542,111.6185,-111.6185,"ENSG00000236618.2-CATG00000030411.1"
"ENSG00000108953.12","ENSG00000236618.2","coding_mRNA",1516923.5,1400199,116.7245,116.7245,"ENSG00000236618.2-ENSG00000108953.12"
"ENSG00000132376.15","ENSG00000236618.2","coding_mRNA",1516923.5,1516661.5,0.262,0.262,"ENSG00000236618.2-ENSG00000132376.15"
"ENSG00000132386.6","ENSG00000236618.2","coding_mRNA",1516923.5,1762060,245.1365,-245.1365,"ENSG00000236618.2-ENSG00000132386.6"
"ENSG00000167193.7","ENSG00000236618.2","coding_mRNA",1516923.5,1456231.5,60.692,60.692,"ENSG00000236618.2-ENSG00000167193.7"
"ENSG00000167703.10","ENSG00000236618.2","coding_mRNA",1516923.5,1628833.5,111.91,-111.91,"ENSG00000236618.2-ENSG00000167703.10"
"ENSG00000167705.7","ENSG00000236618.2","coding_mRNA",1516923.5,1649504.5,132.581,-132.581,"ENSG00000236618.2-ENSG00000167705.7"
"ENSG00000167716.14","ENSG00000236618.2","coding_mRNA",1516923.5,1724725,207.8015,-207.8015,"ENSG00000236618.2-ENSG00000167716.14"
"ENSG00000174231.12","ENSG00000236618.2","coding_mRNA",1516923.5,1684846.5,167.923,-167.923,"ENSG00000236618.2-ENSG00000174231.12"
"ENSG00000174238.10","ENSG00000236618.2","coding_mRNA",1516923.5,1562786,45.8625,-45.8625,"ENSG00000236618.2-ENSG00000174238.10"
"ENSG00000185561.8","ENSG00000236618.2","coding_mRNA",1516923.5,1710381,193.4575,-193.4575,"ENSG00000236618.2-ENSG00000185561.8"
"ENSG00000197879.10","ENSG00000236618.2","coding_mRNA",1516923.5,1491670,25.2535,25.2535,"ENSG00000236618.2-ENSG00000197879.10"
"ENSG00000142197.8","ENSG00000236677.1","coding_mRNA",36060605.5,36156796.5,96.191,-96.191,"ENSG00000236677.1-ENSG00000142197.8"
"ENSG00000159228.8","ENSG00000236677.1","coding_mRNA",36060605.5,36069992.5,9.387,-9.387,"ENSG00000236677.1-ENSG00000159228.8"
"ENSG00000159231.5","ENSG00000236677.1","coding_mRNA",36060605.5,36135082,74.4765,-74.4765,"ENSG00000236677.1-ENSG00000159231.5"
"ENSG00000185917.9","ENSG00000236677.1","coding_mRNA",36060605.5,36060500,0.1055,0.1055,"ENSG00000236677.1-ENSG00000185917.9"
"ENSG00000163161.8","ENSG00000236682.1","coding_mRNA",127388232.5,127294152.5,94.08,94.08,"ENSG00000236682.1-ENSG00000163161.8"
"ENSG00000163166.9","ENSG00000236682.1","coding_mRNA",127388232.5,127526480,138.2475,-138.2475,"ENSG00000236682.1-ENSG00000163166.9"
"ENSG00000169967.12","ENSG00000236682.1","coding_mRNA",127388232.5,127387955,0.2775,0.2775,"ENSG00000236682.1-ENSG00000169967.12"
"ENSG00000186684.8","ENSG00000236682.1","coding_mRNA",127388232.5,127220377,167.8555,167.8555,"ENSG00000236682.1-ENSG00000186684.8"
"ENSG00000128567.12","ENSG00000236753.1","coding_mRNA",131327754,131556561,228.807,-228.807,"ENSG00000236753.1-ENSG00000128567.12"
"ENSG00000128585.13","ENSG00000236753.1","coding_mRNA",131327754,131327883.5,0.1295,-0.1295,"ENSG00000236753.1-ENSG00000128585.13"
"ENSG00000107758.11","ENSG00000236756.4","coding_mRNA",73247348,73496000.5,248.6525,-248.6525,"ENSG00000236756.4-ENSG00000107758.11"
"ENSG00000122882.6","ENSG00000236756.4","coding_mRNA",73246994,73168004.5,78.9895,78.9895,"ENSG00000236756.4-ENSG00000122882.6"
"ENSG00000122884.8","ENSG00000236756.4","coding_mRNA",73246994,73096864.5,150.1295,150.1295,"ENSG00000236756.4-ENSG00000122884.8"
"ENSG00000138279.11","ENSG00000236756.4","coding_mRNA",73247348,73414057,166.709,-166.709,"ENSG00000236756.4-ENSG00000138279.11"
"ENSG00000138286.10","ENSG00000236756.4","coding_mRNA",73246994,73168120.5,78.8735,78.8735,"ENSG00000236756.4-ENSG00000138286.10"
"ENSG00000156042.13","ENSG00000236756.4","coding_mRNA",73247348,73358744.5,111.3965,-111.3965,"ENSG00000236756.4-ENSG00000156042.13"
"ENSG00000166321.9","ENSG00000236756.4","coding_mRNA",73246994,73110512.5,136.4815,136.4815,"ENSG00000236756.4-ENSG00000166321.9"
"ENSG00000182180.9","ENSG00000236756.4","coding_mRNA",73247348,73252626.5,5.2785,-5.2785,"ENSG00000236756.4-ENSG00000182180.9"
"ENSG00000213551.4","ENSG00000236756.4","coding_mRNA",73247348,73247280.5,0.0675,0.0675,"ENSG00000236756.4-ENSG00000213551.4"
"ENSG00000102786.10","ENSG00000236778.3","coding_mRNA",51453362.5,51453034.5,0.328,0.328,"ENSG00000236778.3-ENSG00000102786.10"
"ENSG00000139668.7","ENSG00000236778.3","coding_mRNA",51453362.5,51584453.5,131.091,-131.091,"ENSG00000236778.3-ENSG00000139668.7"
"ENSG00000150510.11","ENSG00000236778.3","coding_mRNA",51453362.5,51222398.5,230.964,230.964,"ENSG00000236778.3-ENSG00000150510.11"
"ENSG00000253309.2","ENSG00000236778.3","coding_mRNA",51453362.5,51339693,113.6695,113.6695,"ENSG00000236778.3-ENSG00000253309.2"
"ENSG00000143971.7","ENSG00000236780.1","coding_mRNA",67398099.5,67397323,0.7765,0.7765,"ENSG00000236780.1-ENSG00000143971.7"
"ENSG00000007968.6","ENSG00000236810.1","coding_mRNA",23778284.5,23531224,247.0605,247.0605,"ENSG00000236810.1-ENSG00000007968.6"
"ENSG00000011007.8","ENSG00000236810.1","coding_mRNA",23778284.5,23743481,34.8035,34.8035,"ENSG00000236810.1-ENSG00000011007.8"
"ENSG00000011009.6","ENSG00000236810.1","coding_mRNA",23778284.5,23791182.5,12.898,-12.898,"ENSG00000236810.1-ENSG00000011009.6"
"ENSG00000057757.5","ENSG00000236810.1","coding_mRNA",23778284.5,23778404,0.1195,-0.1195,"ENSG00000236810.1-ENSG00000057757.5"
"ENSG00000117305.10","ENSG00000236810.1","coding_mRNA",23778284.5,23825431.5,47.147,-47.147,"ENSG00000236810.1-ENSG00000117305.10"
"ENSG00000117308.10","ENSG00000236810.1","coding_mRNA",23778284.5,23800754.5,22.47,-22.47,"ENSG00000236810.1-ENSG00000117308.10"
"ENSG00000117318.8","ENSG00000236810.1","coding_mRNA",23778284.5,23559501,218.7835,218.7835,"ENSG00000236810.1-ENSG00000117318.8"
"ENSG00000142676.8","ENSG00000236810.1","coding_mRNA",23778284.5,23691801,86.4835,86.4835,"ENSG00000236810.1-ENSG00000142676.8"
"ENSG00000179163.11","ENSG00000236810.1","coding_mRNA",23778284.5,23868321.5,90.037,-90.037,"ENSG00000236810.1-ENSG00000179163.11"
"ENSG00000188529.10","ENSG00000236810.1","coding_mRNA",23778284.5,23980329,202.0445,-202.0445,"ENSG00000236810.1-ENSG00000188529.10"
"ENSG00000188822.6","ENSG00000236810.1","coding_mRNA",23778284.5,23959067,180.7825,-180.7825,"ENSG00000236810.1-ENSG00000188822.6"
"ENSG00000189266.7","ENSG00000236810.1","coding_mRNA",23778284.5,23959817,181.5325,-181.5325,"ENSG00000236810.1-ENSG00000189266.7"
"ENSG00000034152.14","ENSG00000236819.1","coding_mRNA",21075571.5,21284710,209.1385,-209.1385,"ENSG00000236819.1-ENSG00000034152.14"
"ENSG00000109016.13","ENSG00000236819.1","coding_mRNA",21075571.5,21126934,51.3625,-51.3625,"ENSG00000236819.1-ENSG00000109016.13"
"ENSG00000124422.7","ENSG00000236819.1","coding_mRNA",21075571.5,21042985,32.5865,32.5865,"ENSG00000236819.1-ENSG00000124422.7"
"ENSG00000154035.6","ENSG00000236819.1","coding_mRNA",21075571.5,21253407.5,177.836,-177.836,"ENSG00000236819.1-ENSG00000154035.6"
"ENSG00000178307.5","ENSG00000236819.1","coding_mRNA",21075571.5,21214168,138.5965,-138.5965,"ENSG00000236819.1-ENSG00000178307.5"
"ENSG00000142197.8","ENSG00000236830.2","coding_mRNA",36156319,36156796.5,0.4775,-0.4775,"ENSG00000236830.2-ENSG00000142197.8"
"ENSG00000159228.8","ENSG00000236830.2","coding_mRNA",36135570.5,36069992.5,65.578,65.578,"ENSG00000236830.2-ENSG00000159228.8"
"ENSG00000159231.5","ENSG00000236830.2","coding_mRNA",36135570.5,36135082,0.4885,0.4885,"ENSG00000236830.2-ENSG00000159231.5"
"ENSG00000159256.8","ENSG00000236830.2","coding_mRNA",36156319,36320222,163.903,-163.903,"ENSG00000236830.2-ENSG00000159256.8"
"ENSG00000159259.7","ENSG00000236830.2","coding_mRNA",36156319,36385402,229.083,-229.083,"ENSG00000236830.2-ENSG00000159259.7"
"ENSG00000185917.9","ENSG00000236830.2","coding_mRNA",36135570.5,36060500,75.0705,75.0705,"ENSG00000236830.2-ENSG00000185917.9"
"ENSG00000078098.9","ENSG00000236841.3","coding_mRNA",162171015,162243414.5,72.3995,-72.3995,"ENSG00000236841.3-ENSG00000078098.9"
"ENSG00000115267.5","ENSG00000236841.3","coding_mRNA",162171015,162318668,147.653,-147.653,"ENSG00000236841.3-ENSG00000115267.5"
"ENSG00000115271.6","ENSG00000236841.3","coding_mRNA",162171015,162344133,173.118,-173.118,"ENSG00000236841.3-ENSG00000115271.6"
"ENSG00000197635.5","ENSG00000236841.3","coding_mRNA",162171015,162074581.5,96.4335,96.4335,"ENSG00000236841.3-ENSG00000197635.5"
"ENSG00000148655.10","ENSG00000236842.1","coding_mRNA",75431584.5,75431635.5,0.051,-0.051,"ENSG00000236842.1-ENSG00000148655.10"
"ENSG00000165637.9","ENSG00000236842.1","coding_mRNA",75431584.5,75210810,220.7745,220.7745,"ENSG00000236842.1-ENSG00000165637.9"
"ENSG00000165644.6","ENSG00000236842.1","coding_mRNA",75431584.5,75235955.5,195.629,195.629,"ENSG00000236842.1-ENSG00000165644.6"
"ENSG00000165655.14","ENSG00000236842.1","coding_mRNA",75431584.5,75401759.5,29.825,29.825,"ENSG00000236842.1-ENSG00000165655.14"
"ENSG00000074054.13","ENSG00000236859.2","coding_mRNA",121649646,121649450.5,0.1955,0.1955,"ENSG00000236859.2-ENSG00000074054.13"
"ENSG00000155438.7","ENSG00000236859.2","coding_mRNA",121650099.5,121736873.5,86.774,-86.774,"ENSG00000236859.2-ENSG00000155438.7"
"ENSG00000211460.7","ENSG00000236859.2","coding_mRNA",121650099.5,121755675,105.5755,-105.5755,"ENSG00000236859.2-ENSG00000211460.7"
"ENSG00000144792.5","ENSG00000236869.1","coding_mRNA",44685656,44589983.5,95.6725,95.6725,"ENSG00000236869.1-ENSG00000144792.5"
"ENSG00000163807.4","ENSG00000236869.1","coding_mRNA",44685656,44761615.5,75.9595,-75.9595,"ENSG00000236869.1-ENSG00000163807.4"
"ENSG00000163808.12","ENSG00000236869.1","coding_mRNA",44685656,44761788,76.132,-76.132,"ENSG00000236869.1-ENSG00000163808.12"
"ENSG00000169964.5","ENSG00000236869.1","coding_mRNA",44685656,44861902,176.246,-176.246,"ENSG00000236869.1-ENSG00000169964.5"
"ENSG00000169981.6","ENSG00000236869.1","coding_mRNA",44685656,44648747.5,36.9085,36.9085,"ENSG00000236869.1-ENSG00000169981.6"
"ENSG00000178917.10","ENSG00000236869.1","coding_mRNA",44685656,44510621,175.035,175.035,"ENSG00000236869.1-ENSG00000178917.10"
"ENSG00000185219.11","ENSG00000236869.1","coding_mRNA",44685656,44477667,207.989,207.989,"ENSG00000236869.1-ENSG00000185219.11"
"ENSG00000186446.7","ENSG00000236869.1","coding_mRNA",44685656,44729634.5,43.9785,-43.9785,"ENSG00000236869.1-ENSG00000186446.7"
"ENSG00000186448.10","ENSG00000236869.1","coding_mRNA",44685656,44625039,60.617,60.617,"ENSG00000236869.1-ENSG00000186448.10"
"ENSG00000196345.8","ENSG00000236869.1","coding_mRNA",44685656,44555211,130.445,130.445,"ENSG00000236869.1-ENSG00000196345.8"
"ENSG00000011105.7","ENSG00000236908.2","coding_mRNA",3300357.5,3200340,100.0175,100.0175,"ENSG00000236908.2-ENSG00000011105.7"
"ENSG00000111218.7","ENSG00000236908.2","coding_mRNA",3300357.5,3538356,237.9985,-237.9985,"ENSG00000236908.2-ENSG00000111218.7"
"ENSG00000166068.8","ENSG00000236914.3","coding_mRNA",38073269.5,38252324.5,179.055,-179.055,"ENSG00000236914.3-ENSG00000166068.8"
"ENSG00000147883.9","ENSG00000236921.1","coding_mRNA",22239210.5,22009312,229.8985,229.8985,"ENSG00000236921.1-ENSG00000147883.9"
"ENSG00000147889.12","ENSG00000236921.1","coding_mRNA",22239210.5,21994393.5,244.817,244.817,"ENSG00000236921.1-ENSG00000147889.12"
"ENSG00000176399.3","ENSG00000236921.1","coding_mRNA",22239210.5,22238193.5,1.017,1.017,"ENSG00000236921.1-ENSG00000176399.3"
"ENSG00000107077.13","ENSG00000236924.1","coding_mRNA",6681471,6757386,75.915,-75.915,"ENSG00000236924.1-ENSG00000107077.13"
"ENSG00000147854.12","ENSG00000236924.1","coding_mRNA",6645852.5,6413203,232.6495,232.6495,"ENSG00000236924.1-ENSG00000147854.12"
"ENSG00000178445.8","ENSG00000236924.1","coding_mRNA",6645852.5,6645718.5,0.134,0.134,"ENSG00000236924.1-ENSG00000178445.8"
"CATG00000002574.1","ENSG00000236935.1","coding_mRNA",64342686,64166195.5,176.4905,176.4905,"ENSG00000236935.1-CATG00000002574.1"
"ENSG00000002330.9","ENSG00000236935.1","coding_mRNA",64342686,64284690.5,57.9955,57.9955,"ENSG00000236935.1-ENSG00000002330.9"
"ENSG00000110011.9","ENSG00000236935.1","coding_mRNA",64342686,64230553.5,112.1325,112.1325,"ENSG00000236935.1-ENSG00000110011.9"
"ENSG00000126432.9","ENSG00000236935.1","coding_mRNA",64342686,64318178,24.508,24.508,"ENSG00000236935.1-ENSG00000126432.9"
"ENSG00000133315.6","ENSG00000236935.1","coding_mRNA",64342686,64166125.5,176.5605,176.5605,"ENSG00000236935.1-ENSG00000133315.6"
"ENSG00000149743.9","ENSG00000236935.1","coding_mRNA",64342686,64226173.5,116.5125,116.5125,"ENSG00000236935.1-ENSG00000149743.9"
"ENSG00000149761.4","ENSG00000236935.1","coding_mRNA",64342686,64244056.5,98.6295,98.6295,"ENSG00000236935.1-ENSG00000149761.4"
"ENSG00000149781.8","ENSG00000236935.1","coding_mRNA",64342686,64207756.5,134.9295,134.9295,"ENSG00000236935.1-ENSG00000149781.8"
"ENSG00000149782.7","ENSG00000236935.1","coding_mRNA",64342686,64251521,91.165,91.165,"ENSG00000236935.1-ENSG00000149782.7"
"ENSG00000162302.8","ENSG00000236935.1","coding_mRNA",64342686,64359168,16.482,-16.482,"ENSG00000236935.1-ENSG00000162302.8"
"ENSG00000168071.17","ENSG00000236935.1","coding_mRNA",64342686,64355313.5,12.6275,-12.6275,"ENSG00000236935.1-ENSG00000168071.17"
"ENSG00000168439.12","ENSG00000236935.1","coding_mRNA",64342686,64186188.5,156.4975,156.4975,"ENSG00000236935.1-ENSG00000168439.12"
"ENSG00000173113.2","ENSG00000236935.1","coding_mRNA",64342686,64317550,25.136,25.136,"ENSG00000236935.1-ENSG00000173113.2"
"ENSG00000173153.9","ENSG00000236935.1","coding_mRNA",64342686,64305567.5,37.1185,37.1185,"ENSG00000236935.1-ENSG00000173153.9"
"ENSG00000173264.9","ENSG00000236935.1","coding_mRNA",64342686,64285248,57.438,57.438,"ENSG00000236935.1-ENSG00000173264.9"
"ENSG00000173457.6","ENSG00000236935.1","coding_mRNA",64342686,64246932,95.754,95.754,"ENSG00000236935.1-ENSG00000173457.6"
"ENSG00000173486.8","ENSG00000236935.1","coding_mRNA",64342686,64241633,101.053,101.053,"ENSG00000236935.1-ENSG00000173486.8"
"ENSG00000173511.5","ENSG00000236935.1","coding_mRNA",64342686,64234608.5,108.0775,108.0775,"ENSG00000236935.1-ENSG00000173511.5"
"CATG00000015899.1","ENSG00000236943.2","coding_mRNA",149176025.5,149176900,0.8745,-0.8745,"ENSG00000236943.2-CATG00000015899.1"
"CATG00000074944.1","ENSG00000236943.2","coding_mRNA",149175759,144460924,4714.835,4714.835,"ENSG00000236943.2-CATG00000074944.1"
"ENSG00000116128.5","ENSG00000236943.2","coding_mRNA",149175759,147600147,1575.612,1575.612,"ENSG00000236943.2-ENSG00000116128.5"
"ENSG00000117262.14","ENSG00000236943.2","coding_mRNA",149175759,145607979,3567.78,3567.78,"ENSG00000236943.2-ENSG00000117262.14"
"ENSG00000117289.7","ENSG00000236943.2","coding_mRNA",149175759,145996578,3179.181,3179.181,"ENSG00000236943.2-ENSG00000117289.7"
"ENSG00000121848.9","ENSG00000236943.2","coding_mRNA",149175759,145824085.5,3351.6735,3351.6735,"ENSG00000236943.2-ENSG00000121848.9"
"ENSG00000121851.8","ENSG00000236943.2","coding_mRNA",149175759,145964724,3211.035,3211.035,"ENSG00000236943.2-ENSG00000121851.8"
"ENSG00000131778.13","ENSG00000236943.2","coding_mRNA",149175759,147242721,1933.038,1933.038,"ENSG00000236943.2-ENSG00000131778.13"
"ENSG00000131779.6","ENSG00000236943.2","coding_mRNA",149175759,145918709,3257.05,3257.05,"ENSG00000236943.2-ENSG00000131779.6"
"ENSG00000131781.8","ENSG00000236943.2","coding_mRNA",149175759,147243056.5,1932.7025,1932.7025,"ENSG00000236943.2-ENSG00000131781.8"
"ENSG00000131788.11","ENSG00000236943.2","coding_mRNA",149175759,145859796.5,3315.9625,3315.9625,"ENSG00000236943.2-ENSG00000131788.11"
"ENSG00000131791.6","ENSG00000236943.2","coding_mRNA",149175759,147172482.5,2003.2765,2003.2765,"ENSG00000236943.2-ENSG00000131791.6"
"ENSG00000131795.8","ENSG00000236943.2","coding_mRNA",149175759,145936458,3239.301,3239.301,"ENSG00000236943.2-ENSG00000131795.8"
"ENSG00000152022.7","ENSG00000236943.2","coding_mRNA",149175759,145957998.5,3217.7605,3217.7605,"ENSG00000236943.2-ENSG00000152022.7"
"ENSG00000162836.7","ENSG00000236943.2","coding_mRNA",149175759,147670522,1505.237,1505.237,"ENSG00000236943.2-ENSG00000162836.7"
"ENSG00000163386.16","ENSG00000236943.2","coding_mRNA",149175759,146148270.5,3027.4885,3027.4885,"ENSG00000236943.2-ENSG00000163386.16"
"ENSG00000178104.15","ENSG00000236943.2","coding_mRNA",149175759,148844426.5,331.3325,331.3325,"ENSG00000236943.2-ENSG00000178104.15"
"ENSG00000181039.7","ENSG00000236943.2","coding_mRNA",149175759,145962613,3213.146,3213.146,"ENSG00000236943.2-ENSG00000181039.7"
"ENSG00000186141.4","ENSG00000236943.2","coding_mRNA",149175759,145824208,3351.551,3351.551,"ENSG00000236943.2-ENSG00000186141.4"
"ENSG00000186275.7","ENSG00000236943.2","coding_mRNA",149175759,146938362.5,2237.3965,2237.3965,"ENSG00000236943.2-ENSG00000186275.7"
"ENSG00000186364.7","ENSG00000236943.2","coding_mRNA",149175759,145845621,3330.138,3330.138,"ENSG00000236943.2-ENSG00000186364.7"
"ENSG00000188092.10","ENSG00000236943.2","coding_mRNA",149175759,147928421,1247.338,1247.338,"ENSG00000236943.2-ENSG00000188092.10"
"ENSG00000213240.7","ENSG00000236943.2","coding_mRNA",149175759,146229018,2946.741,2946.741,"ENSG00000236943.2-ENSG00000213240.7"
"ENSG00000243452.3","ENSG00000236943.2","coding_mRNA",149175759,144461668,4714.091,4714.091,"ENSG00000236943.2-ENSG00000243452.3"
"ENSG00000255168.1","ENSG00000236943.2","coding_mRNA",149175759,146229018,2946.741,2946.741,"ENSG00000236943.2-ENSG00000255168.1"
"ENSG00000268172.1","ENSG00000236943.2","coding_mRNA",149175759,148894768,280.991,280.991,"ENSG00000236943.2-ENSG00000268172.1"
"ENSG00000116604.13","ENSG00000236947.1","coding_mRNA",156457351.5,156500808,43.4565,-43.4565,"ENSG00000236947.1-ENSG00000116604.13"
"ENSG00000132688.10","ENSG00000236947.1","coding_mRNA",156457351.5,156677408,220.0565,-220.0565,"ENSG00000236947.1-ENSG00000132688.10"
"ENSG00000132692.14","ENSG00000236947.1","coding_mRNA",156457351.5,156657677,200.3255,-200.3255,"ENSG00000236947.1-ENSG00000132692.14"
"ENSG00000143320.4","ENSG00000236947.1","coding_mRNA",156457351.5,156705583.5,248.232,-248.232,"ENSG00000236947.1-ENSG00000143320.4"
"ENSG00000160783.15","ENSG00000236947.1","coding_mRNA",156456551.5,156213000.5,243.551,243.551,"ENSG00000236947.1-ENSG00000160783.15"
"ENSG00000160818.12","ENSG00000236947.1","coding_mRNA",156457351.5,156601476,144.1245,-144.1245,"ENSG00000236947.1-ENSG00000160818.12"
"ENSG00000163382.7","ENSG00000236947.1","coding_mRNA",156457351.5,156591781.5,134.43,-134.43,"ENSG00000236947.1-ENSG00000163382.7"
"ENSG00000163467.7","ENSG00000236947.1","coding_mRNA",156456551.5,156338528.5,118.023,118.023,"ENSG00000236947.1-ENSG00000163467.7"
"ENSG00000163468.10","ENSG00000236947.1","coding_mRNA",156456551.5,156338269,118.2825,118.2825,"ENSG00000236947.1-ENSG00000163468.10"
"ENSG00000163472.14","ENSG00000236947.1","coding_mRNA",156456551.5,156282930.5,173.621,173.621,"ENSG00000236947.1-ENSG00000163472.14"
"ENSG00000183856.6","ENSG00000236947.1","coding_mRNA",156457351.5,156572554.5,115.203,-115.203,"ENSG00000236947.1-ENSG00000183856.6"
"ENSG00000198715.7","ENSG00000236947.1","coding_mRNA",156456551.5,156295671,160.8805,160.8805,"ENSG00000236947.1-ENSG00000198715.7"
"ENSG00000198952.7","ENSG00000236947.1","coding_mRNA",156456551.5,156282823,173.7285,173.7285,"ENSG00000236947.1-ENSG00000198952.7"
"ENSG00000242252.1","ENSG00000236947.1","coding_mRNA",156456551.5,156239533,217.0185,217.0185,"ENSG00000236947.1-ENSG00000242252.1"
"ENSG00000260238.1","ENSG00000236947.1","coding_mRNA",156456551.5,156213000.5,243.551,243.551,"ENSG00000236947.1-ENSG00000260238.1"
"ENSG00000111816.6","ENSG00000237021.2","coding_mRNA",116254197,116100729,153.468,153.468,"ENSG00000237021.2-ENSG00000111816.6"
"ENSG00000111817.12","ENSG00000237021.2","coding_mRNA",116254197,116254197,0,0,"ENSG00000237021.2-ENSG00000111817.12"
"ENSG00000178425.9","ENSG00000237021.2","coding_mRNA",116254197,116100852.5,153.3445,153.3445,"ENSG00000237021.2-ENSG00000178425.9"
"ENSG00000187189.9","ENSG00000237021.2","coding_mRNA",116254197,116254089.5,0.1075,0.1075,"ENSG00000237021.2-ENSG00000187189.9"
"ENSG00000189241.6","ENSG00000237021.2","coding_mRNA",116254197,116279912.5,25.7155,-25.7155,"ENSG00000237021.2-ENSG00000189241.6"
"ENSG00000148516.17","ENSG00000237036.4","coding_mRNA",31319045.5,31319213,0.1675,-0.1675,"ENSG00000237036.4-ENSG00000148516.17"
"ENSG00000100162.10","ENSG00000237037.5","coding_mRNA",42079703,41947145.5,132.5575,132.5575,"ENSG00000237037.5-ENSG00000100162.10"
