primiRID,primiRname,miRname,locus,strand,Stars,nameStars,Pt134_0h,Pt151_0h,Pt157_0h,Pt2279_0h,Pt134_4h,Pt151_4h,Pt157_4h,Pt2279_4h,Pt134_8h,Pt151_8h,Pt157_8h,Pt2279_8h,Pt134_24h,Pt151_24h,Pt157_24h,Pt2279_24h,Hour0_meanrpm,Hour0_serpm,Hour4_meanrpm,Hour4_serpm,Hour8_meanrpm,Hour8_serpm,Hour24_meanrpm,Hour24_serpm,rpm_max_treatment,padj_LRT,LogFC_0_4,preadj_0_4,LogFC_4_8,preadj_4_8,LogFC_8_24,preadj_8_24,LogFC_0_8,preadj_0_8,LogFC_0_24,preadj_0_24,LogFC_4_24,preadj_4_24,DE_LRT,DE_pairs,DE_consensus
MI0022660,hsa-mir-6815,hsa-miR-6815-3p,chr21:45478306-45478326,+,NA,hsa-miR-6815-3p,0,0.22375582,0,0,0,0.083254221,0,0,0.18409385,0.289011786,0,0,0,0,0,0,0.055938955,0.055938955,0.020813555,0.020813555,0.118276409,0.071566474,0,0,0.118276409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0022660,hsa-mir-6815,hsa-miR-6815-5p,chr21:45478271-45478293,+,Single miR only,hsa-miR-6815-5p,0,0.671267459,0,0.185080169,0,0.249762663,0.435804048,0,0.368187699,0.289011786,0,0,0,0,0.10881246,0,0.214086907,0.15851442,0.171391678,0.105989829,0.164299871,0.096225518,0.027203115,0.027203115,0.214086907,NA,-0.336883008,NA,0.279655051,1,-1.803094914,1,-0.057227956,NA,-1.86032287,NA,-1.523439863,NA,NA,NA,Stable
MI0022661,hsa-mir-6816,hsa-miR-6816-5p,chr22:20114726-20114746,-,NA,hsa-miR-6816-5p,0,0,0,0,0,0,0,0,0,0,0,0.33398689,0,0,0,0,0,0,0,0,0.083496723,0.083496723,0,0,0.083496723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0022661,hsa-mir-6816,hsa-miR-6816-3p,chr22:20114693-20114710,-,Single miR only,hsa-miR-6816-3p,0,0,0.144570071,0.185080169,0.293318096,0.249762663,0,0,0,0.144505893,0,0.500980335,0.26945702,0,0,0.242178659,0.08241256,0.048294111,0.13577019,0.078889541,0.161371557,0.118215951,0.12790892,0.074057872,0.161371557,NA,0.980762578,NA,-0.229294947,1,-0.375389558,1,0.75146763,NA,0.376078072,NA,-0.604684505,NA,NA,NA,Stable
MI0022662,hsa-mir-6817,hsa-miR-6817-5p,chr22:25455651-25455674,+,NA,hsa-miR-6817-5p,0,0,0,0,0,0,0,0,0.18409385,0,0,0,0,0,0,0,0,0,0,0,0.046023462,0.046023462,0,0,0.046023462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0022662,hsa-mir-6817,hsa-miR-6817-3p,chr22:25455692-25455710,+,Single miR only,hsa-miR-6817-3p,0,0.22375582,0,0,0,0.083254221,0.108951012,0.191324066,0.18409385,0.289011786,0,0.33398689,0.13472851,0.289269867,0,0.484357317,0.055938955,0.055938955,0.095882325,0.039404744,0.201773131,0.074227137,0.227088924,0.10414466,0.227088924,NA,0.556125952,NA,0.867253386,1,-0.012746378,1,1.423379338,NA,1.410632959,NA,0.854507007,NA,NA,NA,Stable
MI0022663,hsa-mir-6818,hsa-miR-6818-3p,chr22:30007092-30007113,+,NA,hsa-miR-6818-3p,0.637227703,0.22375582,0,0,0.146659048,0.582779547,0.871608096,0.191324066,0.18409385,0.43351768,0.509995487,0.166993445,0.26945702,0,0.10881246,1.210893293,0.215245881,0.150222794,0.448092689,0.17182797,0.323650115,0.086992693,0.397290693,0.276789665,0.448092689,NA,1.175295312,1,-0.566556633,1,0.065733091,1,0.608738679,1,0.67447177,1,-0.500823542,NA,NA,NA,Stable
MI0022663,hsa-mir-6818,hsa-miR-6818-5p,chr22:30007054-30007075,+,Single miR only,hsa-miR-6818-5p,0.955841554,0.22375582,0.144570071,0,0.879954289,0,0.217902024,0,0.552281549,0.144505893,0,0.33398689,0.53891404,0.578539734,0.21762492,0.484357317,0.331041861,0.213355219,0.274464078,0.208262399,0.257693583,0.119659299,0.454859003,0.081400416,0.454859003,NA,-0.350949156,1,0.183786542,1,1.167275837,1,-0.167162614,1,1.000113222,1,1.351062379,NA,NA,NA,Stable
MI0022664,hsa-mir-6819,hsa-miR-6819-3p,chr22:36286847-36286867,-,Single miR only,hsa-miR-6819-3p,1.433762331,1.006901189,1.011990497,2.961282709,1.026613338,1.248813315,1.307412144,2.869860988,2.209126195,2.601106077,1.869983451,1.168954115,1.482013609,1.880254135,1.52337444,2.179607927,1.603484182,0.463519003,1.613174946,0.423237976,1.962292459,0.303715384,1.766312528,0.164225599,1.962292459,0.992535394,0.053225863,1,0.366620466,1,-0.172350286,1,0.419846329,1,0.247496043,1,0.19427018,1,NA,NA,Stable
MI0022664,hsa-mir-6819,hsa-miR-6819-5p,chr22:36286881-36286902,-,<1% RPMM,hsa-miR-6819-5p***,0,0,0,0,0,0,0,0,0,0,0,0,0.13472851,0,0,0,0,0,0,0,0,0,0.033682127,0.033682127,0.033682127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0022665,hsa-mir-6820,hsa-miR-6820-5p,chr22:37967568-37967586,+,Single miR only,hsa-miR-6820-5p,0.796534628,0.671267459,0,1.480641355,0.879954289,0.333016884,0.435804048,2.678536922,0.552281549,2.167588398,1.189989469,1.502941005,0.26945702,1.012444534,2.06743674,1.210893293,0.737110861,0.303320039,1.081828036,0.545305527,1.353200105,0.335876822,1.140057897,0.369603417,1.353200105,NA,0.465456435,1,0.51898538,1,-0.144785303,1,0.984441815,1,0.839656512,1,0.374200077,1,NA,NA,Stable
MI0022665,hsa-mir-6820,hsa-miR-6820-3p,chr22:37967603-37967624,+,NA,hsa-miR-6820-3p,0,0,0,0,0,0,0,0.956620329,0,0,0,0,0.13472851,0,0,0,0,0,0.239155082,0.239155082,0,0,0.033682127,0.033682127,0.239155082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0022666,hsa-mir-6821,hsa-miR-6821-5p,chr22:49962866-49962888,+,NA,hsa-miR-6821-5p,0.159306926,0.11187791,0,0,0,0,0,0,0,0,0,0,0.26945702,0,0,0,0.067796209,0.040321685,0,0,0,0,0.067364255,0.067364255,0.067796209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0022666,hsa-mir-6821,hsa-miR-6821-3p,chr22:49962919-49962939,+,Single miR only,hsa-miR-6821-3p,0,0,0,0.370160339,0.293318096,0,0.217902024,0,0,0,0,0,0,0,0.10881246,0,0.092540085,0.092540085,0.12780503,0.075376994,0,0,0.027203115,0.027203115,0.12780503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0022667,hsa-mir-6822,hsa-miR-6822-3p,chr3:39138242-39138265,+,NA,hsa-miR-6822-3p,0,0,0,0,0,0,0,0,0,0,0,0,0.13472851,0,0,0,0,0,0,0,0,0,0.033682127,0.033682127,0.033682127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0022667,hsa-mir-6822,hsa-miR-6822-5p,chr3:39138211-39138230,+,Single miR only,hsa-miR-6822-5p,0,0,0,0.185080169,0,0,0,0.191324066,0,0,0.169998496,0,0,0.144634933,0,0,0.046270042,0.046270042,0.047831016,0.047831016,0.042499624,0.042499624,0.036158733,0.036158733,0.047831016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0022668,hsa-mir-6823,hsa-miR-6823-3p,chr3:48549961-48549981,-,NA,hsa-miR-6823-3p,0.159306926,0,0,0,0,0,0,0,0,0,0,0.166993445,0,0,0,0,0.039826731,0.039826731,0,0,0.041748361,0.041748361,0,0,0.041748361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0022668,hsa-mir-6823,hsa-miR-6823-5p,chr3:48549996-48550016,-,Single miR only,hsa-miR-6823-5p,0.477920777,0,0,0,0,0,0,0,0,0,0,0.166993445,0,0,0,0,0.119480194,0.119480194,0,0,0.041748361,0.041748361,0,0,0.119480194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0022669,hsa-mir-6824,hsa-miR-6824-3p,chr3:48633636-48633656,-,Single miR only,hsa-miR-6824-3p,0.637227703,0.22375582,1.156560568,0.555240508,0.146659048,0.499525326,0.762657084,0.765296263,0.18409385,0.722529466,0.169998496,1.33594756,0.13472851,0.144634933,0.21762492,1.453071952,0.64319615,0.193055483,0.54353443,0.146241786,0.603142343,0.276054343,0.487515079,0.322382528,0.64319615,NA,-0.333615714,1,0.003444237,1,-0.607793051,1,-0.330171476,1,-0.937964527,1,-0.604348813,1,NA,NA,Stable
MI0022669,hsa-mir-6824,hsa-miR-6824-5p,chr3:48633672-48633693,-,>20% RPMM,hsa-miR-6824-5p,0.159306926,0,0,0,0.293318096,0.166508442,0,0,0.18409385,0,0,0.33398689,0.26945702,0,0,0,0.039826731,0.039826731,0.114956635,0.071239301,0.129520185,0.080795975,0.067364255,0.067364255,0.129520185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0022670,hsa-mir-6825,hsa-miR-6825-3p,chr3:127575267-127575288,-,NA,hsa-miR-6825-3p,0,0,0,0,0,0,0,0,0,0,0.169998496,0,0,0,0,0,0,0,0,0,0.042499624,0.042499624,0,0,0.042499624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0022670,hsa-mir-6825,hsa-miR-6825-5p,chr3:127575305-127575326,-,Single miR only,hsa-miR-6825-5p,0.477920777,0.11187791,0,0.185080169,0.293318096,0.083254221,0.217902024,0,0.368187699,0.289011786,0.339996991,0.33398689,0.13472851,0.144634933,0.21762492,0.242178659,0.193719714,0.102090766,0.148618585,0.065890141,0.332795842,0.016388264,0.184791755,0.026599142,0.332795842,NA,-0.214628643,NA,1.160668885,1,-0.844370638,1,0.946040242,NA,0.101669604,1,0.316298247,NA,NA,NA,Stable
MI0022671,hsa-mir-6826,hsa-miR-6826-3p,chr3:129272222-129272243,+,NA,hsa-miR-6826-3p,0,0,0,0,0,0.083254221,0.108951012,0,0,0.144505893,0,0,0,0.289269867,0,0,0,0,0.048051308,0.028233956,0.036126473,0.036126473,0.072317467,0.072317467,0.072317467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0022671,hsa-mir-6826,hsa-miR-6826-5p,chr3:129272151-129272173,+,Single miR only,hsa-miR-6826-5p,0.159306926,0.447511639,0,0,0,0,0,0,0,0,0,0,0,0,0.32643738,0,0.151704641,0.105509941,0,0,0,0,0.081609345,0.081609345,0.151704641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0022672,hsa-mir-6827,hsa-miR-6827-3p,chr3:134367804-134367824,-,Single miR only,hsa-miR-6827-3p,0.318613851,1.454412828,0.433710213,0.370160339,1.759908579,1.498575978,0.980559108,1.913240659,1.472750797,1.878576611,1.019990973,1.33594756,0.40418553,0.578539734,0.5440623,2.179607927,0.644224308,0.271086525,1.538071081,0.204601961,1.426816485,0.17794225,0.926598873,0.41936726,1.538071081,0.751700386,1.268090796,0.879756494,-0.149754355,1,-0.762242413,1,1.118336441,1,0.356094028,1,-0.911996768,1,NA,NA,Stable
MI0022672,hsa-mir-6827,hsa-miR-6827-5p,chr3:134367836-134367857,-,<10% RPMM,hsa-miR-6827-5p**,0,0.11187791,0,0.185080169,0,0,0.108951012,0,0,0,0.169998496,0,0,0,0,0.242178659,0.07423952,0.045392098,0.027237753,0.027237753,0.042499624,0.042499624,0.060544665,0.060544665,0.07423952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0022673,hsa-mir-6828,hsa-miR-6828-5p,chr3:170423108-170423129,+,NA,hsa-miR-6828-5p,0,0,0.144570071,0,0,0,0,0,0,0,0,0.166993445,0,0,0,0.242178659,0.036142518,0.036142518,0,0,0.041748361,0.041748361,0.060544665,0.060544665,0.060544665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0022673,hsa-mir-6828,hsa-miR-6828-3p,chr3:170423143-170423162,+,Single miR only,hsa-miR-6828-3p,0,0.11187791,0,0,0,0.083254221,0,0,0,0,0,0,0.26945702,0,0.10881246,0,0.027969477,0.027969477,0.020813555,0.020813555,0,0,0.09456737,0.063688884,0.09456737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0022675,hsa-mir-6830,hsa-miR-6830-3p,chr5:132217849-132217871,-,NA,hsa-miR-6830-3p,0,0,0.144570071,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036142518,0.036142518,0,0,0,0,0,0,0.036142518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0022675,hsa-mir-6830,hsa-miR-6830-5p,chr5:132217892-132217913,-,Single miR only,hsa-miR-6830-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21762492,0,0,0,0,0,0,0,0.05440623,0.05440623,0.05440623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0022676,hsa-mir-6831,hsa-miR-6831-5p,chr5:140563727-140563750,-,Single miR only,hsa-miR-6831-5p,0,0,0,0,0,0,0,0,0,0.144505893,0,0,0,0,0,0,0,0,0,0,0.036126473,0.036126473,0,0,0.036126473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0022680,hsa-mir-6835,hsa-miR-6835-5p,chr6:34240678-34240699,+,Single miR only,hsa-miR-6835-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10881246,0,0,0,0,0,0,0,0.027203115,0.027203115,0.027203115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0022681,hsa-mir-6780b,hsa-miR-6780b-3p,chr6:43434600-43434620,+,NA,hsa-miR-6780b-3p,0,0.33563373,0,0,0,0,0,0,0,0,0.169998496,0,0.13472851,0,0,0,0.083908432,0.083908432,0,0,0.042499624,0.042499624,0.033682127,0.033682127,0.083908432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0022681,hsa-mir-6780b,hsa-miR-6780b-5p,chr6:43434547-43434569,+,Single miR only,hsa-miR-6780b-5p,0,0,0,0,0,0,0.54475506,0,0,0.289011786,0,0,0,0,0,0.242178659,0,0,0.136188765,0.136188765,0.072252947,0.072252947,0.060544665,0.060544665,0.136188765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0022682,hsa-mir-6836,hsa-miR-6836-5p,chr7:2257551-2257572,-,Single miR only,hsa-miR-6836-5p,0.159306926,0.671267459,0.144570071,0.185080169,0.439977145,0.666033768,1.198461132,0,0.18409385,0.722529466,0,0.33398689,0.53891404,0.144634933,0.10881246,0,0.290056156,0.127345847,0.576118011,0.249306054,0.310152551,0.153489467,0.198090358,0.117696147,0.576118011,NA,1.097395198,1,-0.927337158,1,-0.617053262,1,0.170058041,1,-0.446995221,1,-1.54439042,NA,NA,NA,Stable
MI0022682,hsa-mir-6836,hsa-miR-6836-3p,chr7:2257515-2257535,-,NA,hsa-miR-6836-3p,0,0,0,0.185080169,0,0,0,0,0.18409385,0.144505893,0.339996991,0.66797378,0,0.144634933,0,0.242178659,0.046270042,0.046270042,0,0,0.334142628,0.119007786,0.096703398,0.059275893,0.334142628,NA,-0.860687177,NA,3.6120035,1,-2.027318861,1,2.751316323,NA,0.723997461,NA,1.584684638,NA,NA,NA,Stable
MI0022683,hsa-mir-6837,hsa-miR-6837-3p,chr7:44051807-44051829,+,Single miR only,hsa-miR-6837-3p,0.796534628,0.447511639,0.289140142,0.925400847,1.906567627,0.333016884,0.762657084,0.765296263,0.552281549,1.445058932,0.679993982,0.66797378,0.40418553,0.578539734,0.10881246,0.968714634,0.614646814,0.148194693,0.941884465,0.33722386,0.836327061,0.204942919,0.51506309,0.17962053,0.941884465,NA,0.697774568,1,-0.119389955,1,-0.906561133,1,0.578384613,1,-0.328176519,1,-1.025951088,1,NA,NA,Stable
MI0022683,hsa-mir-6837,hsa-miR-6837-5p,chr7:44051771-44051791,+,<10% RPMM,hsa-miR-6837-5p**,0,0,0,0,0.146659048,0,0.326853036,0,0,0,0,0,0.13472851,0,0,0,0,0,0.118378021,0.077614625,0,0,0.033682127,0.033682127,0.118378021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0022684,hsa-mir-6838,hsa-miR-6838-5p,chr7:44073407-44073428,-,Single miR only,hsa-miR-6838-5p,0.955841554,0.559389549,0.144570071,0,0,0.166508442,0.435804048,0.382648132,0.920469248,0,0.169998496,0,0.40418553,0.289269867,0.10881246,0,0.414950294,0.215776749,0.246240155,0.100636709,0.272616936,0.21963666,0.200566964,0.090357955,0.414950294,NA,0.155416144,1,-1.040369149,1,0.051491866,1,-0.884953005,NA,-0.83346114,1,-0.988877284,NA,NA,NA,Stable
MI0022685,hsa-mir-6839,hsa-miR-6839-5p,chr7:64679069-64679090,+,Single miR only,hsa-miR-6839-5p,0,0,0,0,0,0.333016884,0,0,0,0,0,0,0,0,0,0,0,0,0.083254221,0.083254221,0,0,0,0,0.083254221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0022686,hsa-mir-6840,hsa-miR-6840-5p,chr7:100356656-100356679,+,Single miR only,hsa-miR-6840-5p,1.752376182,0.33563373,1.011990497,2.77620254,2.199885723,0.166508442,1.525314168,2.104564724,2.209126195,0.289011786,2.549977433,1.33594756,2.829298708,0,1.84981182,2.421786586,1.469050737,0.523008709,1.499068265,0.468523888,1.596015743,0.505127223,1.775224279,0.624906677,1.775224279,0.997263686,0.011610537,1,0.110075869,1,0.032861336,1,0.121686406,1,0.154547743,1,0.142937206,1,NA,NA,Stable
MI0022686,hsa-mir-6840,hsa-miR-6840-3p,chr7:100356696-100356717,+,NA,hsa-miR-6840-3p,0.159306926,0,0,0,0,0,0.108951012,0,0.18409385,0.144505893,0,0,0,0,0,0,0.039826731,0.039826731,0.027237753,0.027237753,0.082149936,0.048112759,0,0,0.082149936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0022688,hsa-mir-6842,hsa-miR-6842-3p,chr8:27433413-27433434,+,Single miR only,hsa-miR-6842-3p,1.11514848,1.566290738,1.590270781,4.256843895,2.053226675,1.581830199,2.723775301,3.826481317,0.920469248,1.589564825,2.039981946,4.174836125,1.482013609,0.4339048,1.52337444,0.968714634,2.132138473,0.716615077,2.546328373,0.486799495,2.181213036,0.703207043,1.102001871,0.255943182,2.546328373,0.751700386,0.353801934,1,-0.323818528,1,-0.776292571,1,0.029983406,1,-0.746309165,1,-1.100111098,0.635474955,NA,NA,Stable
MI0022688,hsa-mir-6842,hsa-miR-6842-5p,chr8:27433375-27433396,+,<10% RPMM,hsa-miR-6842-5p**,0,0,0,0,0,0,0,0,0.18409385,0,0.169998496,0.33398689,0.26945702,0,0.10881246,0,0,0,0,0,0.172019809,0.068297156,0.09456737,0.063688884,0.172019809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0022689,hsa-mir-6843,hsa-miR-6843-3p,chr8:27610601-27610621,-,Single miR only,hsa-miR-6843-3p,0,0,0.144570071,0.185080169,0,0.249762663,0,0.191324066,0,0,0,0,0.13472851,0,0.21762492,0,0.08241256,0.048294111,0.110271682,0.064773265,0,0,0.088088357,0.053598929,0.110271682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0022691,hsa-mir-6845,hsa-miR-6845-3p,chr8:143837756-143837776,-,NA,hsa-miR-6845-3p,0.159306926,0,0,0,0,0,0.108951012,0,0,0,0,0,0,0,0,0,0.039826731,0.039826731,0.027237753,0.027237753,0,0,0,0,0.039826731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0022691,hsa-mir-6845,hsa-miR-6845-5p,chr8:143837793-143837811,-,Single miR only,hsa-miR-6845-5p,0.318613851,0.11187791,0.144570071,0.370160339,0.146659048,0.166508442,0.54475506,0,0.18409385,0,0.169998496,0,0.67364255,0,0.21762492,0.242178659,0.236305543,0.063632668,0.214480638,0.116183848,0.088523086,0.051189751,0.283361532,0.141017245,0.283361532,NA,-0.062698053,NA,-1.506435584,1,1.523813599,1,-1.569133637,NA,-0.045320038,1,0.017378015,NA,NA,NA,Stable
MI0022692,hsa-mir-6846,hsa-miR-6846-3p,chr8:144057321-144057341,-,Single miR only,hsa-miR-6846-3p,0.318613851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079653463,0.079653463,0,0,0,0,0,0,0.079653463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0022693,hsa-mir-6847,hsa-miR-6847-5p,chr8:144079879-144079901,+,Single miR only,hsa-miR-6847-5p,0,0,0.578280284,0,0,0.083254221,0.653706072,0.382648132,0.18409385,1.011541252,0.169998496,0.834967225,0.13472851,0.867809601,0.32643738,0.968714634,0.144570071,0.144570071,0.279902106,0.149248599,0.550150206,0.218425237,0.574422531,0.203381764,0.574422531,NA,0.928827039,1,1.42263764,1,-0.04352009,1,2.351464679,1,2.307944589,1,1.379117549,1,NA,NA,Stable
MI0022693,hsa-mir-6847,hsa-miR-6847-3p,chr8:144079918-144079939,+,NA,hsa-miR-6847-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242178659,0,0,0,0,0,0,0.060544665,0.060544665,0.060544665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0022694,hsa-mir-6848,hsa-miR-6848-5p,chr8:144317288-144317310,-,Single miR only,hsa-miR-6848-5p,0,0,0,0,0,0,0,0.382648132,0,0,0,0,0,0,0,0,0,0,0.095662033,0.095662033,0,0,0,0,0.095662033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0022695,hsa-mir-6849,hsa-miR-6849-5p,chr8:144400318-144400340,-,NA,hsa-miR-6849-5p,0,0,0,0.185080169,0,0,0,0,0,0,0,0,0,0,0,0,0.046270042,0.046270042,0,0,0,0,0,0,0.046270042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0022695,hsa-mir-6849,hsa-miR-6849-3p,chr8:144400277-144400298,-,Single miR only,hsa-miR-6849-3p,0.159306926,0,0,0,0,0.083254221,0,0,0.18409385,0.144505893,0,0.834967225,0,0,0,0,0.039826731,0.039826731,0.020813555,0.020813555,0.290891742,0.185622992,0,0,0.290891742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0022696,hsa-mir-6850,hsa-miR-6850-3p,chr8:144791935-144791954,-,NA,hsa-miR-6850-3p,0,0.11187791,0,0.185080169,0.146659048,0.083254221,0,0.382648132,0,0,0.169998496,0.166993445,0,0,0,0,0.07423952,0.045392098,0.15314035,0.082184684,0.084247985,0.048644465,0,0,0.15314035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0022696,hsa-mir-6850,hsa-miR-6850-5p,chr8:144791970-144791991,-,Single miR only,hsa-miR-6850-5p,0,0.11187791,0,0.555240508,0,0,0.217902024,0.765296263,0,0.144505893,0.169998496,0,0,0,0,0,0.166779604,0.132144789,0.245799572,0.180621599,0.078626097,0.045692075,0,0,0.245799572,NA,0.464793265,NA,-0.439820677,1,-1.852284896,1,0.024972588,NA,-1.827312309,NA,-2.292105573,NA,NA,NA,Stable
MI0022697,hsa-mir-6851,hsa-miR-6851-3p,chr9:33467869-33467889,-,NA,hsa-miR-6851-3p,0,0,0.144570071,0,0.146659048,0.083254221,0.108951012,0,0,0,0.169998496,0.500980335,0,0,0,0,0.036142518,0.036142518,0.08471607,0.031095571,0.167744708,0.118084587,0,0,0.167744708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0022697,hsa-mir-6851,hsa-miR-6851-5p,chr9:33467908-33467930,-,Single miR only,hsa-miR-6851-5p,0,0,0.289140142,0.185080169,0.146659048,0.333016884,0.54475506,0,0,0,0,0.166993445,0,0,0.32643738,0,0.118555078,0.071667906,0.256107748,0.117899139,0.041748361,0.041748361,0.081609345,0.081609345,0.256107748,NA,1.688380993,NA,-2.262838115,1,0.226534189,1,-0.574457122,NA,-0.347922933,NA,-2.036303926,NA,NA,NA,Stable
MI0022698,hsa-mir-6852,hsa-miR-6852-5p,chr9:35710716-35710736,-,Single miR only,hsa-miR-6852-5p,5.416435472,3.244459386,4.481672202,4.441924064,6.306339073,3.746439945,4.031187445,6.313694173,5.522815487,4.913200368,3.739966901,3.172875455,4.984954867,3.615873337,4.352498399,4.601394513,4.396122781,0.445045225,5.099415159,0.701355309,4.337214553,0.536174686,4.388680279,0.288578474,5.099415159,0.992535394,0.225006012,1,-0.237116635,1,0.03647628,1,-0.012110623,1,0.024365657,1,-0.200640355,1,NA,NA,Stable
MI0022698,hsa-mir-6852,hsa-miR-6852-3p,chr9:35710684-35710700,-,<10% RPMM,hsa-miR-6852-3p**,0,0,0,0,0.146659048,0.166508442,0,0.382648132,0.18409385,0.144505893,0,0.166993445,0.40418553,0.144634933,0,0,0,0,0.173953905,0.078853073,0.123898297,0.042087367,0.137205116,0.095299629,0.173953905,NA,2.323269167,NA,-0.331551556,1,-0.011167163,1,1.991717611,NA,1.980550448,NA,-0.34271872,NA,NA,NA,Stable
MI0022699,hsa-mir-6853,hsa-miR-6853-3p,chr9:35732974-35732995,+,Single miR only,hsa-miR-6853-3p,0.159306926,0.559389549,0.289140142,0.740320677,1.026613338,0.083254221,0.54475506,2.104564724,0.18409385,0.722529466,0.339996991,0,0.26945702,0.289269867,0.5440623,0.968714634,0.437039324,0.131008463,0.939796836,0.433392104,0.311655077,0.15357457,0.517875955,0.16276618,0.939796836,NA,1.076461472,1,-1.367194628,1,0.528711033,1,-0.290733157,1,0.237977877,1,-0.838483595,1,NA,NA,Stable
MI0022700,hsa-mir-6854,hsa-miR-6854-3p,chr9:98229149-98229169,-,NA,hsa-miR-6854-3p,0,0,0.144570071,0,0,0,0,0,0,0,0,0,0,0,0,0.484357317,0.036142518,0.036142518,0,0,0,0,0.121089329,0.121089329,0.121089329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0022700,hsa-mir-6854,hsa-miR-6854-5p,chr9:98229189-98229212,-,Single miR only,hsa-miR-6854-5p,0.159306926,0,0,0.185080169,0,0.249762663,0.217902024,0,0,0,0,0,0.67364255,0,0,0,0.086096774,0.049985621,0.116916172,0.067814155,0,0,0.168410637,0.168410637,0.168410637,NA,1.39874437,NA,-2.577091788,1,1.481095213,1,-1.178347418,NA,0.302747795,NA,-1.095996575,NA,NA,NA,Stable
