"geneID","AnchorGene","CAT_geneClassII","pairs","mid.x","mid.y","AbsDistLnc_PCG","DistLnc_PCG"
"ENSG00000125084.7","ENSG00000258017.1","coding_mRNA","ENSG00000258017.1-ENSG00000125084.7",49130918.5,48978474.5,152.444,152.444
"ENSG00000134287.5","ENSG00000258017.1","coding_mRNA","ENSG00000258017.1-ENSG00000134287.5",49130918.5,48957473,173.4455,173.4455
"ENSG00000135451.8","ENSG00000258017.1","coding_mRNA","ENSG00000258017.1-ENSG00000135451.8",49131606,49323267.5,191.6615,-191.6615
"ENSG00000139636.11","ENSG00000258017.1","coding_mRNA","ENSG00000258017.1-ENSG00000139636.11",49130918.5,49110848.5,20.07,20.07
"ENSG00000167548.10","ENSG00000258017.1","coding_mRNA","ENSG00000258017.1-ENSG00000167548.10",49130918.5,49069979,60.9395,60.9395
"ENSG00000167550.6","ENSG00000258017.1","coding_mRNA","ENSG00000258017.1-ENSG00000167550.6",49130918.5,49069979,60.9395,60.9395
"ENSG00000167552.9","ENSG00000258017.1","coding_mRNA","ENSG00000258017.1-ENSG00000167552.9",49131606,49189073.5,57.4675,-57.4675
"ENSG00000167553.10","ENSG00000258017.1","coding_mRNA","ENSG00000258017.1-ENSG00000167553.10",49131606,49265082,133.476,-133.476
"ENSG00000181929.7","ENSG00000258017.1","coding_mRNA","ENSG00000258017.1-ENSG00000181929.7",49130918.5,49018778,112.1405,112.1405
"ENSG00000255863.1","ENSG00000258017.1","coding_mRNA","ENSG00000258017.1-ENSG00000255863.1",49130918.5,48939769.5,191.149,191.149
"ENSG00000272822.1","ENSG00000258017.1","coding_mRNA","ENSG00000258017.1-ENSG00000272822.1",49130918.5,48957473,173.4455,173.4455
"CATG00000009093.1","ENSG00000258056.1","coding_mRNA","ENSG00000258056.1-CATG00000009093.1",55729213,55687197.5,42.0155,42.0155
"ENSG00000065357.15","ENSG00000258056.1","coding_mRNA","ENSG00000258056.1-ENSG00000065357.15",55729213,55932072,202.859,-202.859
"ENSG00000111540.11","ENSG00000258056.1","coding_mRNA","ENSG00000258056.1-ENSG00000111540.11",55729213,55974084.5,244.8715,-244.8715
"ENSG00000123342.11","ENSG00000258056.1","coding_mRNA","ENSG00000258056.1-ENSG00000123342.11",55729213,55842937,113.724,-113.724
"ENSG00000123353.5","ENSG00000258056.1","coding_mRNA","ENSG00000258056.1-ENSG00000123353.5",55729213,55818054,88.841,-88.841
"ENSG00000123374.6","ENSG00000258056.1","coding_mRNA","ENSG00000258056.1-ENSG00000123374.6",55729213,55966802,237.589,-237.589
"ENSG00000135392.11","ENSG00000258056.1","coding_mRNA","ENSG00000258056.1-ENSG00000135392.11",55729213,55829552,100.339,-100.339
"ENSG00000135404.7","ENSG00000258056.1","coding_mRNA","ENSG00000258056.1-ENSG00000135404.7",55729213,55729009,0.204,0.204
"ENSG00000135424.11","ENSG00000258056.1","coding_mRNA","ENSG00000258056.1-ENSG00000135424.11",55729213,55716193.5,13.0195,13.0195
"ENSG00000135441.3","ENSG00000258056.1","coding_mRNA","ENSG00000258056.1-ENSG00000135441.3",55729213,55716056,13.157,13.157
"ENSG00000170439.5","ENSG00000258056.1","coding_mRNA","ENSG00000258056.1-ENSG00000170439.5",55729213,55681738.5,47.4745,47.4745
"ENSG00000170473.12","ENSG00000258056.1","coding_mRNA","ENSG00000258056.1-ENSG00000170473.12",55729213,55927899.5,198.6865,-198.6865
"ENSG00000185664.10","ENSG00000258056.1","coding_mRNA","ENSG00000258056.1-ENSG00000185664.10",55729213,55973469.5,244.2565,-244.2565
"ENSG00000205323.4","ENSG00000258056.1","coding_mRNA","ENSG00000258056.1-ENSG00000205323.4",55729213,55817716.5,88.5035,-88.5035
"ENSG00000258311.1","ENSG00000258056.1","coding_mRNA","ENSG00000258056.1-ENSG00000258311.1",55729213,55716056,13.157,13.157
"ENSG00000173726.6","ENSG00000258082.1","coding_mRNA","ENSG00000258082.1-ENSG00000173726.6",234980773.5,235128839,148.0655,-148.0655
"ENSG00000188739.10","ENSG00000258082.1","coding_mRNA","ENSG00000258082.1-ENSG00000188739.10",234980773.5,235161257,180.4835,-180.4835
"ENSG00000111371.11","ENSG00000258096.1","coding_mRNA","ENSG00000258096.1-ENSG00000111371.11",46371206.5,46269021,102.1855,102.1855
"ENSG00000134294.9","ENSG00000258096.1","coding_mRNA","ENSG00000258096.1-ENSG00000134294.9",46372523.5,46372774.5,0.251,-0.251
"ENSG00000123352.13","ENSG00000258101.1","coding_mRNA","ENSG00000258101.1-ENSG00000123352.13",49234578.5,49367374,132.7955,-132.7955
"ENSG00000123416.11","ENSG00000258101.1","coding_mRNA","ENSG00000258101.1-ENSG00000123416.11",49233728,49131395,102.333,102.333
"ENSG00000135451.8","ENSG00000258101.1","coding_mRNA","ENSG00000258101.1-ENSG00000135451.8",49234578.5,49323267.5,88.689,-88.689
"ENSG00000139636.11","ENSG00000258101.1","coding_mRNA","ENSG00000258101.1-ENSG00000139636.11",49233728,49110848.5,122.8795,122.8795
"ENSG00000167548.10","ENSG00000258101.1","coding_mRNA","ENSG00000258101.1-ENSG00000167548.10",49233728,49069979,163.749,163.749
"ENSG00000167550.6","ENSG00000258101.1","coding_mRNA","ENSG00000258101.1-ENSG00000167550.6",49233728,49069979,163.749,163.749
"ENSG00000167552.9","ENSG00000258101.1","coding_mRNA","ENSG00000258101.1-ENSG00000167552.9",49233728,49189073.5,44.6545,44.6545
"ENSG00000167553.10","ENSG00000258101.1","coding_mRNA","ENSG00000258101.1-ENSG00000167553.10",49234578.5,49265082,30.5035,-30.5035
"ENSG00000181929.7","ENSG00000258101.1","coding_mRNA","ENSG00000258101.1-ENSG00000181929.7",49233728,49018778,214.95,214.95
"ENSG00000094916.9","ENSG00000258137.1","coding_mRNA","ENSG00000258137.1-ENSG00000094916.9",54391456.5,54280114.5,111.342,111.342
"ENSG00000111481.5","ENSG00000258137.1","coding_mRNA","ENSG00000258137.1-ENSG00000111481.5",54391456.5,54325136.5,66.32,66.32
"ENSG00000123338.8","ENSG00000258137.1","coding_mRNA","ENSG00000258137.1-ENSG00000123338.8",54395327,54497765.5,102.4385,-102.4385
"ENSG00000123360.7","ENSG00000258137.1","coding_mRNA","ENSG00000258137.1-ENSG00000123360.7",54395327,54561461.5,166.1345,-166.1345
"ENSG00000123415.10","ENSG00000258137.1","coding_mRNA","ENSG00000258137.1-ENSG00000123415.10",54391456.5,54188981.5,202.475,202.475
"ENSG00000135447.12","ENSG00000258137.1","coding_mRNA","ENSG00000258137.1-ENSG00000135447.12",54395327,54588657,193.33,-193.33
"ENSG00000135486.13","ENSG00000258137.1","coding_mRNA","ENSG00000258137.1-ENSG00000135486.13",54391456.5,54280717.5,110.739,110.739
"ENSG00000139572.3","ENSG00000258137.1","coding_mRNA","ENSG00000258137.1-ENSG00000139572.3",54391456.5,54364480.5,26.976,26.976
"ENSG00000161638.6","ENSG00000258137.1","coding_mRNA","ENSG00000258137.1-ENSG00000161638.6",54395327,54419230,23.903,-23.903
"ENSG00000161642.13","ENSG00000258137.1","coding_mRNA","ENSG00000258137.1-ENSG00000161642.13",54391456.5,54384716,6.7405,6.7405
"ENSG00000170627.5","ENSG00000258137.1","coding_mRNA","ENSG00000258137.1-ENSG00000170627.5",54395327,54473588.5,78.2615,-78.2615
"ENSG00000062485.14","ENSG00000258199.1","coding_mRNA","ENSG00000258199.1-ENSG00000062485.14",56190279.5,56300327.5,110.048,-110.048
"ENSG00000092841.14","ENSG00000258199.1","coding_mRNA","ENSG00000258199.1-ENSG00000092841.14",56190279.5,56158361.5,31.918,31.918
"ENSG00000110944.4","ENSG00000258199.1","coding_mRNA","ENSG00000258199.1-ENSG00000110944.4",56190279.5,56338883,148.6035,-148.6035
"ENSG00000111540.11","ENSG00000258199.1","coding_mRNA","ENSG00000258199.1-ENSG00000111540.11",56190279.5,55974084.5,216.195,216.195
"ENSG00000123374.6","ENSG00000258199.1","coding_mRNA","ENSG00000258199.1-ENSG00000123374.6",56190279.5,55966837,223.4425,223.4425
"ENSG00000123411.10","ENSG00000258199.1","coding_mRNA","ENSG00000258199.1-ENSG00000123411.10",56190279.5,56021482.5,168.797,168.797
"ENSG00000135469.9","ENSG00000258199.1","coding_mRNA","ENSG00000258199.1-ENSG00000135469.9",56190279.5,56266872,76.5925,-76.5925
"ENSG00000135473.10","ENSG00000258199.1","coding_mRNA","ENSG00000258199.1-ENSG00000135473.10",56190279.5,56333957.5,143.678,-143.678
"ENSG00000135482.2","ENSG00000258199.1","coding_mRNA","ENSG00000258199.1-ENSG00000135482.2",56190279.5,56118261.5,72.018,72.018
"ENSG00000139531.8","ENSG00000258199.1","coding_mRNA","ENSG00000258199.1-ENSG00000139531.8",56190279.5,55997288,192.9915,192.9915
"ENSG00000139579.8","ENSG00000258199.1","coding_mRNA","ENSG00000258199.1-ENSG00000139579.8",56190279.5,56224373,34.0935,-34.0935
"ENSG00000139613.7","ENSG00000258199.1","coding_mRNA","ENSG00000258199.1-ENSG00000139613.7",56190279.5,56189484.5,0.795,0.795
"ENSG00000139641.8","ENSG00000258199.1","coding_mRNA","ENSG00000258199.1-ENSG00000139641.8",56190279.5,56128260.5,62.019,62.019
"ENSG00000139645.9","ENSG00000258199.1","coding_mRNA","ENSG00000258199.1-ENSG00000139645.9",56190279.5,56258363.5,68.084,-68.084
"ENSG00000144785.4","ENSG00000258199.1","coding_mRNA","ENSG00000258199.1-ENSG00000144785.4",56190279.5,56315918,125.6385,-125.6385
"ENSG00000170515.9","ENSG00000258199.1","coding_mRNA","ENSG00000258199.1-ENSG00000170515.9",56190279.5,56104579,85.7005,85.7005
"ENSG00000170581.9","ENSG00000258199.1","coding_mRNA","ENSG00000258199.1-ENSG00000170581.9",56190279.5,56360116,169.8365,-169.8365
"ENSG00000181852.13","ENSG00000258199.1","coding_mRNA","ENSG00000258199.1-ENSG00000181852.13",56190279.5,56221880,31.6005,-31.6005
"ENSG00000185664.10","ENSG00000258199.1","coding_mRNA","ENSG00000258199.1-ENSG00000185664.10",56190279.5,55973469.5,216.81,216.81
"ENSG00000196465.6","ENSG00000258199.1","coding_mRNA","ENSG00000258199.1-ENSG00000196465.6",56190279.5,56152596.5,37.683,37.683
"ENSG00000197728.5","ENSG00000258199.1","coding_mRNA","ENSG00000258199.1-ENSG00000197728.5",56190279.5,56042125,148.1545,148.1545
"ENSG00000229117.4","ENSG00000258199.1","coding_mRNA","ENSG00000258199.1-ENSG00000229117.4",56190279.5,56116632.5,73.647,73.647
"ENSG00000257727.1","ENSG00000258199.1","coding_mRNA","ENSG00000258199.1-ENSG00000257727.1",56190279.5,56315876,125.5965,-125.5965
"ENSG00000070961.10","ENSG00000258302.1","coding_mRNA","ENSG00000258302.1-ENSG00000070961.10",89524870,89708844,183.974,-183.974
"ENSG00000139318.7","ENSG00000258302.1","coding_mRNA","ENSG00000258302.1-ENSG00000139318.7",89524870,89352497.5,172.3725,172.3725
"ENSG00000139323.9","ENSG00000258302.1","coding_mRNA","ENSG00000258302.1-ENSG00000139323.9",89524870,89526030.5,1.1605,-1.1605
"ENSG00000257594.2","ENSG00000258302.1","coding_mRNA","ENSG00000258302.1-ENSG00000257594.2",89524870,89524778.5,0.0915,0.0915
"ENSG00000259075.2","ENSG00000258302.1","coding_mRNA","ENSG00000258302.1-ENSG00000259075.2",89524870,89526030.5,1.1605,-1.1605
"ENSG00000062485.14","ENSG00000258317.1","coding_mRNA","ENSG00000258317.1-ENSG00000062485.14",56129294.5,56300327.5,171.033,-171.033
"ENSG00000065357.15","ENSG00000258317.1","coding_mRNA","ENSG00000258317.1-ENSG00000065357.15",56128654,55932072,196.582,196.582
"ENSG00000092841.14","ENSG00000258317.1","coding_mRNA","ENSG00000258317.1-ENSG00000092841.14",56129294.5,56158361.5,29.067,-29.067
"ENSG00000110944.4","ENSG00000258317.1","coding_mRNA","ENSG00000258317.1-ENSG00000110944.4",56129294.5,56338883,209.5885,-209.5885
"ENSG00000111540.11","ENSG00000258317.1","coding_mRNA","ENSG00000258317.1-ENSG00000111540.11",56128654,55974084.5,154.5695,154.5695
"ENSG00000123374.6","ENSG00000258317.1","coding_mRNA","ENSG00000258317.1-ENSG00000123374.6",56128654,55966837,161.817,161.817
"ENSG00000123411.10","ENSG00000258317.1","coding_mRNA","ENSG00000258317.1-ENSG00000123411.10",56128654,56021482.5,107.1715,107.1715
"ENSG00000135469.9","ENSG00000258317.1","coding_mRNA","ENSG00000258317.1-ENSG00000135469.9",56129294.5,56266872,137.5775,-137.5775
"ENSG00000135473.10","ENSG00000258317.1","coding_mRNA","ENSG00000258317.1-ENSG00000135473.10",56129294.5,56333957.5,204.663,-204.663
"ENSG00000135482.2","ENSG00000258317.1","coding_mRNA","ENSG00000258317.1-ENSG00000135482.2",56128654,56118261.5,10.3925,10.3925
"ENSG00000139531.8","ENSG00000258317.1","coding_mRNA","ENSG00000258317.1-ENSG00000139531.8",56128654,55997288,131.366,131.366
"ENSG00000139579.8","ENSG00000258317.1","coding_mRNA","ENSG00000258317.1-ENSG00000139579.8",56129294.5,56224373,95.0785,-95.0785
"ENSG00000139613.7","ENSG00000258317.1","coding_mRNA","ENSG00000258317.1-ENSG00000139613.7",56129294.5,56189484.5,60.19,-60.19
"ENSG00000139641.8","ENSG00000258317.1","coding_mRNA","ENSG00000258317.1-ENSG00000139641.8",56128654,56128260.5,0.3935,0.3935
"ENSG00000139645.9","ENSG00000258317.1","coding_mRNA","ENSG00000258317.1-ENSG00000139645.9",56129294.5,56258363.5,129.069,-129.069
"ENSG00000144785.4","ENSG00000258317.1","coding_mRNA","ENSG00000258317.1-ENSG00000144785.4",56129294.5,56315918,186.6235,-186.6235
"ENSG00000170473.12","ENSG00000258317.1","coding_mRNA","ENSG00000258317.1-ENSG00000170473.12",56128654,55927899.5,200.7545,200.7545
"ENSG00000170515.9","ENSG00000258317.1","coding_mRNA","ENSG00000258317.1-ENSG00000170515.9",56128654,56104579,24.075,24.075
"ENSG00000170581.9","ENSG00000258317.1","coding_mRNA","ENSG00000258317.1-ENSG00000170581.9",56129294.5,56360116,230.8215,-230.8215
"ENSG00000181852.13","ENSG00000258317.1","coding_mRNA","ENSG00000258317.1-ENSG00000181852.13",56129294.5,56221880,92.5855,-92.5855
"ENSG00000185664.10","ENSG00000258317.1","coding_mRNA","ENSG00000258317.1-ENSG00000185664.10",56128654,55973469.5,155.1845,155.1845
"ENSG00000196465.6","ENSG00000258317.1","coding_mRNA","ENSG00000258317.1-ENSG00000196465.6",56129294.5,56152596.5,23.302,-23.302
"ENSG00000197728.5","ENSG00000258317.1","coding_mRNA","ENSG00000258317.1-ENSG00000197728.5",56128654,56042125,86.529,86.529
"ENSG00000229117.4","ENSG00000258317.1","coding_mRNA","ENSG00000258317.1-ENSG00000229117.4",56128654,56116632.5,12.0215,12.0215
"ENSG00000257727.1","ENSG00000258317.1","coding_mRNA","ENSG00000258317.1-ENSG00000257727.1",56129294.5,56315876,186.5815,-186.5815
"ENSG00000004478.5","ENSG00000258325.1","coding_mRNA","ENSG00000258325.1-ENSG00000004478.5",2812895,2794999.5,17.8955,17.8955
"ENSG00000078246.11","ENSG00000258325.1","coding_mRNA","ENSG00000258325.1-ENSG00000078246.11",2812917.5,2877224.5,64.307,-64.307
"ENSG00000111203.7","ENSG00000258325.1","coding_mRNA","ENSG00000258325.1-ENSG00000111203.7",2812895,2812673,0.222,0.222
"ENSG00000111206.8","ENSG00000258325.1","coding_mRNA","ENSG00000258325.1-ENSG00000111206.8",2812917.5,2877066.5,64.149,-64.149
"ENSG00000171792.6","ENSG00000258325.1","coding_mRNA","ENSG00000258325.1-ENSG00000171792.6",2812917.5,2877224.5,64.307,-64.307
"ENSG00000197905.4","ENSG00000258325.1","coding_mRNA","ENSG00000258325.1-ENSG00000197905.4",2812917.5,2959405,146.4875,-146.4875
"ENSG00000123066.3","ENSG00000258337.1","coding_mRNA","ENSG00000258337.1-ENSG00000123066.3",116176875.5,116277563.5,100.688,-100.688
"ENSG00000123066.3","ENSG00000258346.1","coding_mRNA","ENSG00000258346.1-ENSG00000123066.3",116380426,116277699,102.727,102.727
"ENSG00000171471.5","ENSG00000258346.1","coding_mRNA","ENSG00000258346.1-ENSG00000171471.5",116380426,116575855.5,195.4295,-195.4295
"ENSG00000013503.5","ENSG00000258355.1","coding_mRNA","ENSG00000258355.1-ENSG00000013503.5",106247989,106357739.5,109.7505,-109.7505
"ENSG00000136026.9","ENSG00000258355.1","coding_mRNA","ENSG00000258355.1-ENSG00000136026.9",106247989,106247989,0,0
"ENSG00000166046.6","ENSG00000258355.1","coding_mRNA","ENSG00000258355.1-ENSG00000166046.6",106247989,106302839.5,54.8505,-54.8505
"ENSG00000080815.14","ENSG00000258376.1","coding_mRNA","ENSG00000258376.1-ENSG00000080815.14",73245995.5,73136490,109.5055,109.5055
"ENSG00000100767.11","ENSG00000258376.1","coding_mRNA","ENSG00000258376.1-ENSG00000100767.11",73245995.5,73237531.5,8.464,8.464
"ENSG00000119673.10","ENSG00000258376.1","coding_mRNA","ENSG00000258376.1-ENSG00000119673.10",73245995.5,73490965,244.9695,-244.9695
"ENSG00000119707.9","ENSG00000258376.1","coding_mRNA","ENSG00000258376.1-ENSG00000119707.9",73245995.5,73058537,187.4585,187.4585
"ENSG00000133961.15","ENSG00000258376.1","coding_mRNA","ENSG00000258376.1-ENSG00000133961.15",73245995.5,73458553.5,212.558,-212.558
"ENSG00000165861.9","ENSG00000258376.1","coding_mRNA","ENSG00000258376.1-ENSG00000165861.9",73245995.5,73027095.5,218.9,218.9
"ENSG00000078304.15","ENSG00000258404.1","coding_mRNA","ENSG00000258404.1-ENSG00000078304.15",101731304,101761768.5,30.4645,-30.4645
"ENSG00000197102.6","ENSG00000258404.1","coding_mRNA","ENSG00000258404.1-ENSG00000197102.6",101731304,101964572,233.268,-233.268
"ENSG00000258512.1","ENSG00000258404.1","coding_mRNA","ENSG00000258404.1-ENSG00000258512.1",101731304,101731420,0.116,-0.116
"CATG00000021195.1","ENSG00000258413.1","coding_mRNA","ENSG00000258413.1-CATG00000021195.1",55272077.5,55138313.5,133.764,133.764
"ENSG00000126775.8","ENSG00000258413.1","coding_mRNA","ENSG00000258413.1-ENSG00000126775.8",55272077.5,55411831,139.7535,-139.7535
"ENSG00000126787.8","ENSG00000258413.1","coding_mRNA","ENSG00000258413.1-ENSG00000126787.8",55272077.5,55191569,80.5085,80.5085
"ENSG00000131981.11","ENSG00000258413.1","coding_mRNA","ENSG00000258413.1-ENSG00000131981.11",55272077.5,55129250.5,142.827,142.827
"ENSG00000168175.10","ENSG00000258413.1","coding_mRNA","ENSG00000258413.1-ENSG00000168175.10",55272077.5,55051672.5,220.405,220.405
"ENSG00000178974.5","ENSG00000258413.1","coding_mRNA","ENSG00000258413.1-ENSG00000178974.5",55272077.5,55271411.5,0.666,0.666
"ENSG00000180008.8","ENSG00000258413.1","coding_mRNA","ENSG00000258413.1-ENSG00000180008.8",55272077.5,55027249,244.8285,244.8285
"ENSG00000198554.7","ENSG00000258413.1","coding_mRNA","ENSG00000258413.1-ENSG00000198554.7",55272077.5,55027076,245.0015,245.0015
"ENSG00000092036.12","ENSG00000258457.1","coding_mRNA","ENSG00000258457.1-ENSG00000092036.12",22982711.5,22957085,25.6265,25.6265
"ENSG00000092068.14","ENSG00000258457.1","coding_mRNA","ENSG00000258457.1-ENSG00000092068.14",22982932.5,23183660.5,200.728,-200.728
"ENSG00000100461.13","ENSG00000258457.1","coding_mRNA","ENSG00000258457.1-ENSG00000100461.13",22982711.5,22929381.5,53.33,53.33
"ENSG00000100462.11","ENSG00000258457.1","coding_mRNA","ENSG00000258457.1-ENSG00000100462.11",22982711.5,22929381.5,53.33,53.33
"ENSG00000100802.10","ENSG00000258457.1","coding_mRNA","ENSG00000258457.1-ENSG00000100802.10",22982932.5,23010139.5,27.207,-27.207
"ENSG00000100804.14","ENSG00000258457.1","coding_mRNA","ENSG00000258457.1-ENSG00000100804.14",22982932.5,23034894,51.9615,-51.9615
"ENSG00000100813.10","ENSG00000258457.1","coding_mRNA","ENSG00000258457.1-ENSG00000100813.10",22982932.5,23095132.5,112.2,-112.2
"ENSG00000155463.8","ENSG00000258457.1","coding_mRNA","ENSG00000258457.1-ENSG00000155463.8",22982711.5,22766691,216.0205,216.0205
"ENSG00000155465.14","ENSG00000258457.1","coding_mRNA","ENSG00000258457.1-ENSG00000155465.14",22982711.5,22815431.5,167.28,167.28
"ENSG00000157227.8","ENSG00000258457.1","coding_mRNA","ENSG00000258457.1-ENSG00000157227.8",22982711.5,22836647,146.0645,146.0645
"ENSG00000172590.14","ENSG00000258457.1","coding_mRNA","ENSG00000258457.1-ENSG00000172590.14",22982711.5,22829892.5,152.819,152.819
"ENSG00000179933.4","ENSG00000258457.1","coding_mRNA","ENSG00000258457.1-ENSG00000179933.4",22982932.5,23095530.5,112.598,-112.598
"ENSG00000197324.4","ENSG00000258457.1","coding_mRNA","ENSG00000258457.1-ENSG00000197324.4",22982711.5,22871831.5,110.88,110.88
"ENSG00000100479.8","ENSG00000258486.2","coding_mRNA","ENSG00000258486.2-ENSG00000100479.8",49586567.5,49688212,101.6445,-101.6445
"ENSG00000165501.12","ENSG00000258486.2","coding_mRNA","ENSG00000258486.2-ENSG00000165501.12",49586567.5,49598939,12.3715,-12.3715
"ENSG00000165502.6","ENSG00000258486.2","coding_mRNA","ENSG00000258486.2-ENSG00000165502.6",49586567.5,49620621,34.0535,-34.0535
"ENSG00000165506.10","ENSG00000258486.2","coding_mRNA","ENSG00000258486.2-ENSG00000165506.10",49586567.5,49633985.5,47.418,-47.418
"ENSG00000165516.6","ENSG00000258486.2","coding_mRNA","ENSG00000258486.2-ENSG00000165516.6",49586567.5,49768137,181.5695,-181.5695
"ENSG00000168282.4","ENSG00000258486.2","coding_mRNA","ENSG00000258486.2-ENSG00000168282.4",49586567.5,49620788,34.2205,-34.2205
"ENSG00000197776.3","ENSG00000258486.2","coding_mRNA","ENSG00000258486.2-ENSG00000197776.3",49586567.5,49693115.5,106.548,-106.548
"ENSG00000213741.4","ENSG00000258486.2","coding_mRNA","ENSG00000258486.2-ENSG00000213741.4",49586567.5,49586377,0.1905,0.1905
"ENSG00000150527.12","ENSG00000258526.1","coding_mRNA","ENSG00000258526.1-ENSG00000150527.12",39432626.5,39432626.5,0,0
"ENSG00000165355.7","ENSG00000258526.1","coding_mRNA","ENSG00000258526.1-ENSG00000165355.7",39432626.5,39432446,0.1805,0.1805
"ENSG00000258941.2","ENSG00000258526.1","coding_mRNA","ENSG00000258526.1-ENSG00000258941.2",39432626.5,39267395,165.2315,165.2315
"ENSG00000100811.6","ENSG00000258560.1","coding_mRNA","ENSG00000258560.1-ENSG00000100811.6",100061315.5,100238827.5,177.512,-177.512
